i,j,x,sampno
29,10,1,67001
38,10,1,67001
40,10,1,67001
43,10,1,67001
45,10,1,67001
51,10,1,67001
53,10,1,67001
57,10,1,67001
60,10,1,67001
61,10,1,67001
63,10,1,67001
69,10,1,67001
72,10,1,67001
81,10,1,67001
87,10,1,67001
89,10,1,67001
91,10,1,67001
100,10,1,67001
101,10,1,67001
103,10,1,67001
107,10,1,67001
108,10,1,67001
112,10,1,67001
114,10,1,67001
118,10,1,67001
119,10,1,67001
121,10,1,67001
125,10,1,67001
126,10,1,67001
132,10,1,67001
135,10,1,67001
137,10,1,67001
141,10,1,67001
145,10,1,67001
153,10,1,67001
154,10,1,67001
160,10,1,67001
162,10,1,67001
163,10,1,67001
165,10,1,67001
167,10,1,67001
168,10,1,67001
175,10,1,67001
177,10,1,67001
181,10,1,67001
182,10,1,67001
183,10,1,67001
185,10,1,67001
194,10,1,67001
197,10,1,67001
198,10,1,67001
200,10,1,67001
201,10,1,67001
202,10,1,67001
205,10,1,67001
207,10,1,67001
209,10,1,67001
211,10,1,67001
218,10,1,67001
219,10,1,67001
222,10,1,67001
224,10,1,67001
228,10,1,67001
229,10,1,67001
232,10,1,67001
237,10,1,67001
248,10,1,67001
22,11,1,67001
34,11,1,67001
35,11,1,67001
58,11,1,67001
79,11,1,67001
115,11,1,67001
127,11,1,67001
133,11,1,67001
169,11,1,67001
182,11,1,67001
189,11,1,67001
197,11,1,67001
209,11,1,67001
218,11,1,67001
222,11,1,67001
237,11,1,67001
240,11,1,67001
247,11,1,67001
6,12,1,67001
16,12,1,67001
19,12,1,67001
20,12,1,67001
27,12,1,67001
30,12,1,67001
44,12,1,67001
50,12,1,67001
55,12,1,67001
56,12,1,67001
57,12,1,67001
58,12,1,67001
65,12,1,67001
70,12,1,67001
79,12,1,67001
82,12,1,67001
96,12,1,67001
109,12,1,67001
113,12,1,67001
115,12,1,67001
117,12,1,67001
120,12,1,67001
122,12,1,67001
123,12,1,67001
124,12,1,67001
127,12,1,67001
136,12,1,67001
143,12,1,67001
163,12,1,67001
166,12,1,67001
171,12,1,67001
172,12,1,67001
181,12,1,67001
182,12,1,67001
183,12,1,67001
190,12,1,67001
191,12,1,67001
192,12,1,67001
200,12,1,67001
205,12,1,67001
206,12,1,67001
211,12,1,67001
212,12,1,67001
215,12,1,67001
225,12,1,67001
226,12,1,67001
227,12,1,67001
228,12,1,67001
231,12,1,67001
235,12,1,67001
236,12,1,67001
237,12,1,67001
238,12,1,67001
239,12,1,67001
244,12,1,67001
245,12,1,67001
247,12,1,67001
250,12,1,67001
6,13,1,67001
12,13,1,67001
153,13,1,67001
176,13,1,67001
193,13,1,67001
219,13,1,67001
68,4,1,67501
140,4,1,67501
183,4,1,67501
207,4,1,67501
1,5,1,67501
60,5,1,67501
99,5,1,67501
14,6,1,67501
1,7,1,67501
3,7,1,67501
5,7,1,67501
6,7,1,67501
34,7,1,67501
41,7,1,67501
69,7,1,67501
73,7,1,67501
74,7,1,67501
81,7,1,67501
84,7,1,67501
85,7,1,67501
99,7,1,67501
112,7,1,67501
116,7,1,67501
133,7,1,67501
135,7,1,67501
140,7,1,67501
147,7,1,67501
162,7,1,67501
181,7,1,67501
183,7,1,67501
189,7,1,67501
201,7,1,67501
206,7,1,67501
207,7,1,67501
228,7,1,67501
232,7,1,67501
4,10,1,67501
6,10,1,67501
7,10,1,67501
13,10,1,67501
22,10,1,67501
23,10,1,67501
24,10,1,67501
27,10,1,67501
29,10,1,67501
30,10,1,67501
32,10,1,67501
36,10,1,67501
40,10,1,67501
42,10,1,67501
43,10,1,67501
48,10,1,67501
49,10,1,67501
51,10,1,67501
53,10,1,67501
57,10,1,67501
58,10,1,67501
60,10,1,67501
62,10,1,67501
65,10,1,67501
67,10,1,67501
68,10,1,67501
72,10,1,67501
87,10,1,67501
89,10,1,67501
90,10,1,67501
98,10,1,67501
100,10,1,67501
101,10,1,67501
103,10,1,67501
108,10,1,67501
112,10,1,67501
114,10,1,67501
121,10,1,67501
125,10,1,67501
126,10,1,67501
127,10,1,67501
132,10,1,67501
134,10,1,67501
137,10,1,67501
141,10,1,67501
144,10,1,67501
145,10,1,67501
153,10,1,67501
154,10,1,67501
160,10,1,67501
163,10,1,67501
167,10,1,67501
171,10,1,67501
177,10,1,67501
181,10,1,67501
185,10,1,67501
189,10,1,67501
191,10,1,67501
194,10,1,67501
197,10,1,67501
200,10,1,67501
201,10,1,67501
202,10,1,67501
204,10,1,67501
205,10,1,67501
206,10,1,67501
209,10,1,67501
211,10,1,67501
216,10,1,67501
218,10,1,67501
222,10,1,67501
224,10,1,67501
225,10,1,67501
226,10,1,67501
228,10,1,67501
229,10,1,67501
232,10,1,67501
237,10,1,67501
247,10,1,67501
181,11,1,67501
38,12,1,67501
43,12,1,67501
44,12,1,67501
58,12,1,67501
114,12,1,67501
115,12,1,67501
117,12,1,67501
153,12,1,67501
160,12,1,67501
163,12,1,67501
176,12,1,67501
181,12,1,67501
182,12,1,67501
192,12,1,67501
193,12,1,67501
200,12,1,67501
206,12,1,67501
250,12,1,67501
6,13,1,67501
7,13,1,67501
56,13,1,67501
57,13,1,67501
79,13,1,67501
80,13,1,67501
109,13,1,67501
112,13,1,67501
114,13,1,67501
133,13,1,67501
135,13,1,67501
136,13,1,67501
183,13,1,67501
209,13,1,67501
212,13,1,67501
219,13,1,67501
238,13,1,67501
239,13,1,67501
40,4,1,68001
1,5,1,68001
114,5,1,68001
147,5,1,68001
3,6,1,68001
32,6,1,68001
136,6,1,68001
207,6,1,68001
1,7,1,68001
3,7,1,68001
5,7,1,68001
6,7,1,68001
10,7,1,68001
13,7,1,68001
14,7,1,68001
32,7,1,68001
36,7,1,68001
40,7,1,68001
41,7,1,68001
43,7,1,68001
60,7,1,68001
65,7,1,68001
68,7,1,68001
69,7,1,68001
73,7,1,68001
74,7,1,68001
76,7,1,68001
81,7,1,68001
84,7,1,68001
89,7,1,68001
94,7,1,68001
95,7,1,68001
98,7,1,68001
99,7,1,68001
100,7,1,68001
101,7,1,68001
103,7,1,68001
112,7,1,68001
114,7,1,68001
128,7,1,68001
133,7,1,68001
135,7,1,68001
149,7,1,68001
153,7,1,68001
158,7,1,68001
160,7,1,68001
177,7,1,68001
181,7,1,68001
189,7,1,68001
198,7,1,68001
201,7,1,68001
224,7,1,68001
232,7,1,68001
247,7,1,68001
27,8,1,68001
51,8,1,68001
58,8,1,68001
100,8,1,68001
106,8,1,68001
126,8,1,68001
136,8,1,68001
154,8,1,68001
162,8,1,68001
179,8,1,68001
216,8,1,68001
228,8,1,68001
4,9,1,68001
44,9,1,68001
112,9,1,68001
211,9,1,68001
15,10,1,68001
21,10,1,68001
22,10,1,68001
23,10,1,68001
24,10,1,68001
36,10,1,68001
38,10,1,68001
40,10,1,68001
42,10,1,68001
58,10,1,68001
65,10,1,68001
87,10,1,68001
99,10,1,68001
100,10,1,68001
101,10,1,68001
108,10,1,68001
114,10,1,68001
115,10,1,68001
121,10,1,68001
132,10,1,68001
135,10,1,68001
137,10,1,68001
163,10,1,68001
181,10,1,68001
183,10,1,68001
185,10,1,68001
194,10,1,68001
197,10,1,68001
198,10,1,68001
200,10,1,68001
205,10,1,68001
209,10,1,68001
215,10,1,68001
218,10,1,68001
228,10,1,68001
229,10,1,68001
232,10,1,68001
237,10,1,68001
29,13,1,68001
33,13,1,68001
56,13,1,68001
57,13,1,68001
70,13,1,68001
81,13,1,68001
109,13,1,68001
120,13,1,68001
133,13,1,68001
166,13,1,68001
176,13,1,68001
183,13,1,68001
209,13,1,68001
219,13,1,68001
222,13,1,68001
239,13,1,68001
250,13,1,68001
40,4,1,68501
99,4,1,68501
103,4,1,68501
140,4,1,68501
153,4,1,68501
189,4,1,68501
207,4,1,68501
216,4,1,68501
5,6,1,68501
10,6,1,68501
14,6,1,68501
40,6,1,68501
81,6,1,68501
133,6,1,68501
136,6,1,68501
147,6,1,68501
153,6,1,68501
158,6,1,68501
200,6,1,68501
201,6,1,68501
228,6,1,68501
232,6,1,68501
247,6,1,68501
1,7,1,68501
3,7,1,68501
6,7,1,68501
13,7,1,68501
32,7,1,68501
34,7,1,68501
36,7,1,68501
41,7,1,68501
51,7,1,68501
58,7,1,68501
60,7,1,68501
73,7,1,68501
74,7,1,68501
76,7,1,68501
81,7,1,68501
85,7,1,68501
98,7,1,68501
100,7,1,68501
112,7,1,68501
114,7,1,68501
133,7,1,68501
135,7,1,68501
160,7,1,68501
162,7,1,68501
175,7,1,68501
181,7,1,68501
183,7,1,68501
189,7,1,68501
99,8,1,68501
31,9,1,68501
35,9,1,68501
43,9,1,68501
69,9,1,68501
84,9,1,68501
91,9,1,68501
103,9,1,68501
128,9,1,68501
140,9,1,68501
177,9,1,68501
222,9,1,68501
232,9,1,68501
1,10,1,68501
4,10,1,68501
5,10,1,68501
6,10,1,68501
22,10,1,68501
24,10,1,68501
27,10,1,68501
38,10,1,68501
40,10,1,68501
41,10,1,68501
42,10,1,68501
43,10,1,68501
45,10,1,68501
48,10,1,68501
49,10,1,68501
53,10,1,68501
57,10,1,68501
60,10,1,68501
63,10,1,68501
64,10,1,68501
67,10,1,68501
73,10,1,68501
74,10,1,68501
87,10,1,68501
89,10,1,68501
95,10,1,68501
101,10,1,68501
108,10,1,68501
109,10,1,68501
112,10,1,68501
121,10,1,68501
125,10,1,68501
126,10,1,68501
133,10,1,68501
134,10,1,68501
136,10,1,68501
137,10,1,68501
139,10,1,68501
163,10,1,68501
167,10,1,68501
168,10,1,68501
171,10,1,68501
175,10,1,68501
179,10,1,68501
181,10,1,68501
182,10,1,68501
183,10,1,68501
185,10,1,68501
191,10,1,68501
194,10,1,68501
197,10,1,68501
200,10,1,68501
202,10,1,68501
205,10,1,68501
209,10,1,68501
211,10,1,68501
216,10,1,68501
218,10,1,68501
224,10,1,68501
226,10,1,68501
227,10,1,68501
239,10,1,68501
244,10,1,68501
7,12,1,68501
20,12,1,68501
56,12,1,68501
65,12,1,68501
79,12,1,68501
101,12,1,68501
103,12,1,68501
113,12,1,68501
115,12,1,68501
127,12,1,68501
160,12,1,68501
170,12,1,68501
176,12,1,68501
206,12,1,68501
219,12,1,68501
237,12,1,68501
6,13,1,68501
11,13,1,68501
20,13,1,68501
107,13,1,68501
208,13,1,68501
73,4,1,69001
34,5,1,69001
158,5,1,69001
216,5,1,69001
228,5,1,69001
1,6,1,69001
5,6,1,69001
7,6,1,69001
44,6,1,69001
46,6,1,69001
51,6,1,69001
60,6,1,69001
73,6,1,69001
81,6,1,69001
89,6,1,69001
112,6,1,69001
133,6,1,69001
136,6,1,69001
147,6,1,69001
153,6,1,69001
162,6,1,69001
164,6,1,69001
175,6,1,69001
189,6,1,69001
194,6,1,69001
216,6,1,69001
229,6,1,69001
247,6,1,69001
5,7,1,69001
6,7,1,69001
10,7,1,69001
13,7,1,69001
41,7,1,69001
69,7,1,69001
74,7,1,69001
98,7,1,69001
100,7,1,69001
106,7,1,69001
112,7,1,69001
114,7,1,69001
135,7,1,69001
143,7,1,69001
153,7,1,69001
175,7,1,69001
179,7,1,69001
183,7,1,69001
201,7,1,69001
58,8,1,69001
1,10,1,69001
4,10,1,69001
7,10,1,69001
12,10,1,69001
13,10,1,69001
14,10,1,69001
15,10,1,69001
21,10,1,69001
22,10,1,69001
23,10,1,69001
24,10,1,69001
27,10,1,69001
29,10,1,69001
30,10,1,69001
31,10,1,69001
36,10,1,69001
42,10,1,69001
43,10,1,69001
57,10,1,69001
58,10,1,69001
62,10,1,69001
64,10,1,69001
65,10,1,69001
68,10,1,69001
69,10,1,69001
74,10,1,69001
75,10,1,69001
76,10,1,69001
84,10,1,69001
87,10,1,69001
89,10,1,69001
90,10,1,69001
91,10,1,69001
95,10,1,69001
98,10,1,69001
99,10,1,69001
100,10,1,69001
101,10,1,69001
103,10,1,69001
105,10,1,69001
106,10,1,69001
108,10,1,69001
109,10,1,69001
114,10,1,69001
116,10,1,69001
118,10,1,69001
119,10,1,69001
121,10,1,69001
125,10,1,69001
126,10,1,69001
127,10,1,69001
129,10,1,69001
132,10,1,69001
133,10,1,69001
134,10,1,69001
136,10,1,69001
137,10,1,69001
138,10,1,69001
141,10,1,69001
142,10,1,69001
144,10,1,69001
145,10,1,69001
149,10,1,69001
153,10,1,69001
154,10,1,69001
160,10,1,69001
163,10,1,69001
168,10,1,69001
171,10,1,69001
179,10,1,69001
181,10,1,69001
182,10,1,69001
185,10,1,69001
191,10,1,69001
194,10,1,69001
197,10,1,69001
200,10,1,69001
201,10,1,69001
204,10,1,69001
205,10,1,69001
206,10,1,69001
207,10,1,69001
211,10,1,69001
218,10,1,69001
219,10,1,69001
224,10,1,69001
225,10,1,69001
226,10,1,69001
227,10,1,69001
232,10,1,69001
233,10,1,69001
237,10,1,69001
239,10,1,69001
6,11,1,69001
17,11,1,69001
55,11,1,69001
57,11,1,69001
62,11,1,69001
65,11,1,69001
119,11,1,69001
129,11,1,69001
142,11,1,69001
177,11,1,69001
181,11,1,69001
200,11,1,69001
202,11,1,69001
205,11,1,69001
222,11,1,69001
250,11,1,69001
30,12,1,69001
71,12,1,69001
79,12,1,69001
82,12,1,69001
113,12,1,69001
115,12,1,69001
136,12,1,69001
176,12,1,69001
183,12,1,69001
186,12,1,69001
189,12,1,69001
190,12,1,69001
211,12,1,69001
222,12,1,69001
88,13,1,69001
231,13,1,69001
34,5,1,69501
189,5,1,69501
1,7,1,69501
3,7,1,69501
5,7,1,69501
6,7,1,69501
10,7,1,69501
32,7,1,69501
40,7,1,69501
41,7,1,69501
43,7,1,69501
51,7,1,69501
60,7,1,69501
65,7,1,69501
68,7,1,69501
76,7,1,69501
81,7,1,69501
84,7,1,69501
85,7,1,69501
89,7,1,69501
95,7,1,69501
98,7,1,69501
99,7,1,69501
100,7,1,69501
103,7,1,69501
112,7,1,69501
114,7,1,69501
116,7,1,69501
126,7,1,69501
128,7,1,69501
129,7,1,69501
133,7,1,69501
135,7,1,69501
137,7,1,69501
147,7,1,69501
153,7,1,69501
158,7,1,69501
162,7,1,69501
164,7,1,69501
175,7,1,69501
179,7,1,69501
181,7,1,69501
183,7,1,69501
194,7,1,69501
201,7,1,69501
207,7,1,69501
216,7,1,69501
228,7,1,69501
232,7,1,69501
23,8,1,69501
219,8,1,69501
1,10,1,69501
4,10,1,69501
12,10,1,69501
13,10,1,69501
17,10,1,69501
22,10,1,69501
24,10,1,69501
30,10,1,69501
32,10,1,69501
34,10,1,69501
36,10,1,69501
47,10,1,69501
48,10,1,69501
49,10,1,69501
53,10,1,69501
57,10,1,69501
58,10,1,69501
60,10,1,69501
64,10,1,69501
68,10,1,69501
74,10,1,69501
76,10,1,69501
81,10,1,69501
84,10,1,69501
87,10,1,69501
89,10,1,69501
100,10,1,69501
101,10,1,69501
108,10,1,69501
114,10,1,69501
116,10,1,69501
121,10,1,69501
125,10,1,69501
126,10,1,69501
132,10,1,69501
133,10,1,69501
135,10,1,69501
137,10,1,69501
145,10,1,69501
151,10,1,69501
160,10,1,69501
163,10,1,69501
168,10,1,69501
170,10,1,69501
175,10,1,69501
177,10,1,69501
185,10,1,69501
187,10,1,69501
191,10,1,69501
194,10,1,69501
200,10,1,69501
201,10,1,69501
205,10,1,69501
206,10,1,69501
209,10,1,69501
211,10,1,69501
218,10,1,69501
222,10,1,69501
224,10,1,69501
228,10,1,69501
239,10,1,69501
119,11,1,69501
10,12,1,69501
17,12,1,69501
20,12,1,69501
27,12,1,69501
38,12,1,69501
44,12,1,69501
55,12,1,69501
56,12,1,69501
58,12,1,69501
60,12,1,69501
64,12,1,69501
67,12,1,69501
79,12,1,69501
98,12,1,69501
101,12,1,69501
103,12,1,69501
115,12,1,69501
117,12,1,69501
120,12,1,69501
127,12,1,69501
131,12,1,69501
136,12,1,69501
146,12,1,69501
147,12,1,69501
153,12,1,69501
160,12,1,69501
176,12,1,69501
182,12,1,69501
183,12,1,69501
193,12,1,69501
200,12,1,69501
211,12,1,69501
212,12,1,69501
220,12,1,69501
230,12,1,69501
237,12,1,69501
244,12,1,69501
247,12,1,69501
153,4,1,70001
207,4,1,70001
1,5,1,70001
114,5,1,70001
128,5,1,70001
137,5,1,70001
149,5,1,70001
194,5,1,70001
224,5,1,70001
228,5,1,70001
247,5,1,70001
1,7,1,70001
5,7,1,70001
6,7,1,70001
13,7,1,70001
14,7,1,70001
23,7,1,70001
34,7,1,70001
41,7,1,70001
60,7,1,70001
68,7,1,70001
73,7,1,70001
76,7,1,70001
81,7,1,70001
84,7,1,70001
98,7,1,70001
99,7,1,70001
100,7,1,70001
112,7,1,70001
114,7,1,70001
126,7,1,70001
128,7,1,70001
129,7,1,70001
133,7,1,70001
135,7,1,70001
141,7,1,70001
147,7,1,70001
149,7,1,70001
160,7,1,70001
162,7,1,70001
175,7,1,70001
179,7,1,70001
181,7,1,70001
183,7,1,70001
189,7,1,70001
201,7,1,70001
206,7,1,70001
207,7,1,70001
232,7,1,70001
244,7,1,70001
133,9,1,70001
1,10,1,70001
3,10,1,70001
4,10,1,70001
5,10,1,70001
6,10,1,70001
12,10,1,70001
13,10,1,70001
14,10,1,70001
22,10,1,70001
23,10,1,70001
24,10,1,70001
27,10,1,70001
32,10,1,70001
36,10,1,70001
38,10,1,70001
40,10,1,70001
41,10,1,70001
43,10,1,70001
48,10,1,70001
53,10,1,70001
55,10,1,70001
58,10,1,70001
63,10,1,70001
65,10,1,70001
74,10,1,70001
87,10,1,70001
89,10,1,70001
90,10,1,70001
91,10,1,70001
98,10,1,70001
99,10,1,70001
101,10,1,70001
103,10,1,70001
108,10,1,70001
109,10,1,70001
112,10,1,70001
115,10,1,70001
116,10,1,70001
118,10,1,70001
121,10,1,70001
125,10,1,70001
127,10,1,70001
132,10,1,70001
133,10,1,70001
134,10,1,70001
136,10,1,70001
139,10,1,70001
145,10,1,70001
148,10,1,70001
149,10,1,70001
151,10,1,70001
153,10,1,70001
159,10,1,70001
160,10,1,70001
162,10,1,70001
168,10,1,70001
170,10,1,70001
171,10,1,70001
177,10,1,70001
181,10,1,70001
182,10,1,70001
183,10,1,70001
189,10,1,70001
191,10,1,70001
193,10,1,70001
194,10,1,70001
197,10,1,70001
200,10,1,70001
202,10,1,70001
205,10,1,70001
209,10,1,70001
211,10,1,70001
214,10,1,70001
216,10,1,70001
218,10,1,70001
219,10,1,70001
222,10,1,70001
228,10,1,70001
229,10,1,70001
232,10,1,70001
237,10,1,70001
190,12,1,70001
225,12,1,70001
228,12,1,70001
6,13,1,70001
29,13,1,70001
30,13,1,70001
33,13,1,70001
38,13,1,70001
56,13,1,70001
57,13,1,70001
64,13,1,70001
79,13,1,70001
81,13,1,70001
136,13,1,70001
153,13,1,70001
163,13,1,70001
176,13,1,70001
179,13,1,70001
203,13,1,70001
212,13,1,70001
220,13,1,70001
222,13,1,70001
250,13,1,70001
73,4,1,70501
85,4,1,70501
140,4,1,70501
1,6,1,70501
41,6,1,70501
158,6,1,70501
5,7,1,70501
6,7,1,70501
14,7,1,70501
23,7,1,70501
34,7,1,70501
36,7,1,70501
41,7,1,70501
51,7,1,70501
58,7,1,70501
60,7,1,70501
64,7,1,70501
68,7,1,70501
76,7,1,70501
84,7,1,70501
89,7,1,70501
99,7,1,70501
100,7,1,70501
103,7,1,70501
109,7,1,70501
112,7,1,70501
114,7,1,70501
116,7,1,70501
129,7,1,70501
133,7,1,70501
135,7,1,70501
136,7,1,70501
137,7,1,70501
143,7,1,70501
160,7,1,70501
162,7,1,70501
164,7,1,70501
175,7,1,70501
179,7,1,70501
181,7,1,70501
189,7,1,70501
194,7,1,70501
200,7,1,70501
201,7,1,70501
207,7,1,70501
215,7,1,70501
216,7,1,70501
224,7,1,70501
228,7,1,70501
232,7,1,70501
247,7,1,70501
104,8,1,70501
3,10,1,70501
4,10,1,70501
13,10,1,70501
21,10,1,70501
22,10,1,70501
24,10,1,70501
27,10,1,70501
29,10,1,70501
34,10,1,70501
40,10,1,70501
41,10,1,70501
48,10,1,70501
49,10,1,70501
51,10,1,70501
57,10,1,70501
58,10,1,70501
60,10,1,70501
61,10,1,70501
67,10,1,70501
69,10,1,70501
73,10,1,70501
74,10,1,70501
87,10,1,70501
90,10,1,70501
93,10,1,70501
95,10,1,70501
100,10,1,70501
115,10,1,70501
117,10,1,70501
118,10,1,70501
121,10,1,70501
125,10,1,70501
126,10,1,70501
127,10,1,70501
132,10,1,70501
138,10,1,70501
139,10,1,70501
141,10,1,70501
143,10,1,70501
145,10,1,70501
147,10,1,70501
149,10,1,70501
154,10,1,70501
158,10,1,70501
160,10,1,70501
163,10,1,70501
168,10,1,70501
171,10,1,70501
177,10,1,70501
181,10,1,70501
185,10,1,70501
189,10,1,70501
193,10,1,70501
197,10,1,70501
199,10,1,70501
200,10,1,70501
202,10,1,70501
204,10,1,70501
205,10,1,70501
206,10,1,70501
207,10,1,70501
209,10,1,70501
211,10,1,70501
215,10,1,70501
218,10,1,70501
222,10,1,70501
224,10,1,70501
229,10,1,70501
237,10,1,70501
239,10,1,70501
247,10,1,70501
153,11,1,70501
19,12,1,70501
29,12,1,70501
39,12,1,70501
43,12,1,70501
56,12,1,70501
71,12,1,70501
136,12,1,70501
181,12,1,70501
182,12,1,70501
189,12,1,70501
192,12,1,70501
205,12,1,70501
212,12,1,70501
222,12,1,70501
228,12,1,70501
244,12,1,70501
12,13,1,70501
17,13,1,70501
27,13,1,70501
30,13,1,70501
33,13,1,70501
38,13,1,70501
56,13,1,70501
57,13,1,70501
60,13,1,70501
70,13,1,70501
79,13,1,70501
80,13,1,70501
81,13,1,70501
98,13,1,70501
109,13,1,70501
114,13,1,70501
116,13,1,70501
122,13,1,70501
133,13,1,70501
135,13,1,70501
153,13,1,70501
163,13,1,70501
176,13,1,70501
179,13,1,70501
183,13,1,70501
199,13,1,70501
200,13,1,70501
203,13,1,70501
209,13,1,70501
212,13,1,70501
219,13,1,70501
228,13,1,70501
231,13,1,70501
238,13,1,70501
250,13,1,70501
216,4,1,71001
126,5,1,71001
162,5,1,71001
175,5,1,71001
5,6,1,71001
7,6,1,71001
14,6,1,71001
36,6,1,71001
41,6,1,71001
58,6,1,71001
60,6,1,71001
81,6,1,71001
103,6,1,71001
105,6,1,71001
112,6,1,71001
126,6,1,71001
147,6,1,71001
152,6,1,71001
158,6,1,71001
162,6,1,71001
175,6,1,71001
177,6,1,71001
179,6,1,71001
182,6,1,71001
207,6,1,71001
228,6,1,71001
229,6,1,71001
1,7,1,71001
14,7,1,71001
23,7,1,71001
34,7,1,71001
36,7,1,71001
43,7,1,71001
57,7,1,71001
58,7,1,71001
64,7,1,71001
65,7,1,71001
68,7,1,71001
73,7,1,71001
84,7,1,71001
89,7,1,71001
98,7,1,71001
99,7,1,71001
100,7,1,71001
101,7,1,71001
105,7,1,71001
116,7,1,71001
126,7,1,71001
129,7,1,71001
135,7,1,71001
137,7,1,71001
143,7,1,71001
147,7,1,71001
149,7,1,71001
158,7,1,71001
160,7,1,71001
171,7,1,71001
183,7,1,71001
189,7,1,71001
194,7,1,71001
198,7,1,71001
201,7,1,71001
215,7,1,71001
232,7,1,71001
233,7,1,71001
247,7,1,71001
116,9,1,71001
216,9,1,71001
4,10,1,71001
12,10,1,71001
13,10,1,71001
21,10,1,71001
22,10,1,71001
24,10,1,71001
38,10,1,71001
43,10,1,71001
44,10,1,71001
47,10,1,71001
48,10,1,71001
51,10,1,71001
55,10,1,71001
57,10,1,71001
60,10,1,71001
63,10,1,71001
64,10,1,71001
74,10,1,71001
75,10,1,71001
76,10,1,71001
85,10,1,71001
89,10,1,71001
90,10,1,71001
99,10,1,71001
103,10,1,71001
118,10,1,71001
125,10,1,71001
126,10,1,71001
132,10,1,71001
136,10,1,71001
145,10,1,71001
152,10,1,71001
153,10,1,71001
154,10,1,71001
159,10,1,71001
162,10,1,71001
168,10,1,71001
183,10,1,71001
185,10,1,71001
191,10,1,71001
197,10,1,71001
200,10,1,71001
201,10,1,71001
205,10,1,71001
209,10,1,71001
218,10,1,71001
219,10,1,71001
224,10,1,71001
228,10,1,71001
237,10,1,71001
239,10,1,71001
22,11,1,71001
87,11,1,71001
121,11,1,71001
191,11,1,71001
10,12,1,71001
11,12,1,71001
17,12,1,71001
27,12,1,71001
29,12,1,71001
30,12,1,71001
40,12,1,71001
53,12,1,71001
56,12,1,71001
60,12,1,71001
64,12,1,71001
65,12,1,71001
79,12,1,71001
81,12,1,71001
86,12,1,71001
95,12,1,71001
101,12,1,71001
109,12,1,71001
112,12,1,71001
114,12,1,71001
115,12,1,71001
117,12,1,71001
122,12,1,71001
124,12,1,71001
127,12,1,71001
129,12,1,71001
133,12,1,71001
135,12,1,71001
160,12,1,71001
163,12,1,71001
166,12,1,71001
179,12,1,71001
181,12,1,71001
186,12,1,71001
187,12,1,71001
189,12,1,71001
192,12,1,71001
200,12,1,71001
205,12,1,71001
206,12,1,71001
208,12,1,71001
211,12,1,71001
215,12,1,71001
219,12,1,71001
222,12,1,71001
226,12,1,71001
227,12,1,71001
230,12,1,71001
231,12,1,71001
235,12,1,71001
238,12,1,71001
245,12,1,71001
250,12,1,71001
6,13,1,71001
219,13,1,71001
1,5,1,71501
7,5,1,71501
16,5,1,71501
36,5,1,71501
41,5,1,71501
58,5,1,71501
60,5,1,71501
68,5,1,71501
73,5,1,71501
75,5,1,71501
85,5,1,71501
99,5,1,71501
103,5,1,71501
114,5,1,71501
129,5,1,71501
136,5,1,71501
137,5,1,71501
144,5,1,71501
153,5,1,71501
158,5,1,71501
175,5,1,71501
178,5,1,71501
183,5,1,71501
207,5,1,71501
216,5,1,71501
224,5,1,71501
3,6,1,71501
36,6,1,71501
73,6,1,71501
112,6,1,71501
126,6,1,71501
137,6,1,71501
247,6,1,71501
1,7,1,71501
3,7,1,71501
5,7,1,71501
6,7,1,71501
7,7,1,71501
13,7,1,71501
16,7,1,71501
34,7,1,71501
40,7,1,71501
41,7,1,71501
46,7,1,71501
49,7,1,71501
57,7,1,71501
60,7,1,71501
64,7,1,71501
65,7,1,71501
69,7,1,71501
74,7,1,71501
76,7,1,71501
81,7,1,71501
84,7,1,71501
89,7,1,71501
95,7,1,71501
98,7,1,71501
99,7,1,71501
100,7,1,71501
103,7,1,71501
106,7,1,71501
112,7,1,71501
114,7,1,71501
128,7,1,71501
129,7,1,71501
133,7,1,71501
137,7,1,71501
141,7,1,71501
143,7,1,71501
144,7,1,71501
147,7,1,71501
153,7,1,71501
160,7,1,71501
162,7,1,71501
175,7,1,71501
177,7,1,71501
179,7,1,71501
181,7,1,71501
183,7,1,71501
189,7,1,71501
194,7,1,71501
200,7,1,71501
201,7,1,71501
206,7,1,71501
207,7,1,71501
215,7,1,71501
216,7,1,71501
218,7,1,71501
224,7,1,71501
228,7,1,71501
229,7,1,71501
232,7,1,71501
244,7,1,71501
1,10,1,71501
3,10,1,71501
4,10,1,71501
5,10,1,71501
13,10,1,71501
14,10,1,71501
15,10,1,71501
17,10,1,71501
18,10,1,71501
22,10,1,71501
23,10,1,71501
24,10,1,71501
27,10,1,71501
31,10,1,71501
41,10,1,71501
42,10,1,71501
48,10,1,71501
51,10,1,71501
53,10,1,71501
60,10,1,71501
65,10,1,71501
68,10,1,71501
77,10,1,71501
87,10,1,71501
89,10,1,71501
90,10,1,71501
93,10,1,71501
94,10,1,71501
99,10,1,71501
101,10,1,71501
103,10,1,71501
104,10,1,71501
106,10,1,71501
108,10,1,71501
109,10,1,71501
112,10,1,71501
115,10,1,71501
118,10,1,71501
121,10,1,71501
125,10,1,71501
132,10,1,71501
133,10,1,71501
145,10,1,71501
147,10,1,71501
149,10,1,71501
159,10,1,71501
160,10,1,71501
162,10,1,71501
163,10,1,71501
164,10,1,71501
168,10,1,71501
171,10,1,71501
175,10,1,71501
179,10,1,71501
181,10,1,71501
