sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
88901,3.15188582754193,0,0.728266479315492,0.8,0.151949363508104,1,8,2.12840325648566,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0953754813913279,0,0.968678703420058,0,0,0,-0.281291986143606,0,0,2.21983568467664,0,0,0.450412159964419,-1905.68890126086,-1553.93924485432,-351.749656406539
89001,2.45269554385053,0,0.728266479315492,0.8,0.121496133738864,1,8,2.07859046532592,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0284624752442895,0,1.19467756434444,0,0,0,-0.340119251812753,0,0,2.48903743472121,0,0,1.08008376897389,-1953.6100780156,-1568.95614409486,-384.653933920741
89101,2.83094873839277,0,0.504872012223353,0.8,0.142504223112884,1,8,2.07959825551291,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.226572423798188,0,1.25815883957263,0,0,0,-0.454515430686111,0,0,2.86179315546788,0,0,0.783063652457765,-1862.67661270344,-1546.10714045493,-316.569472248513
89201,3.58976686569493,0,0.510372079096558,0.8,0.21529390719515,1,8,2.02675889581561,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.201634257082515,0,1.25536950767737,0,0,0,-0.0405739558653817,0,0,2.5685430192904,0,0,1.42292865109857,-1939.99340284983,-1542.17726010709,-397.81614274274
89301,3.95814047789142,0,0.792669654134905,0.8,0.192071796733667,1,8,2.14168618781648,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.000563505780675655,0,1.43812964219986,0,0,0,-0.541355809267837,0,0,2.64516620245892,0,0,1.38226561389088,-1890.61296792209,-1533.12520004447,-357.487767877617
89401,3.55215270120578,0,0.859885801106564,0.8,0.177404093390894,1,8,2.07860607763349,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.344373906229584,0,1.35149913777853,0,0,0,-0.582068265009549,0,0,2.55341648694339,0,0,1.42625636853005,-1874.27026576277,-1527.43297958393,-346.837286178837
89501,2.8454240820081,0,0.472304306327707,0.8,0.1628791144953,1,8,2.01255736181152,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.304419313194537,0,0.975495832007435,0,0,0,-0.178831746414761,0,0,2.79802535385927,0,0,1.09729821580837,-1914.12689049596,-1542.30890523956,-371.817985256405
89601,2.67980659062276,0,0.546101159070372,0.8,0.152631161267953,1,8,2.18826365225925,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.039322947969199,0,1.17564211513992,0,0,0,-0.1154244565131,0,0,2.5105330695141,0,0,1.00881369585466,-1959.62955787022,-1556.77352436746,-402.856033502762
89701,2.23885077732495,0,0.566181885996279,0.8,0.178342803383897,1,8,2.05645274357099,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0417414463024004,0,1.40752861498461,0,0,0,0.115055688521741,0,0,2.2162989014922,0,0,1.47108946154668,-2032.2438433539,-1575.79136652292,-456.452476830981
89801,2.63658925032846,0,0.655566089139088,0.8,0.205088528450734,1,8,2.15886002706481,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.319137557189713,0,1.13881513095686,0,0,0,-0.300610359461906,0,0,2.33746727497784,0,0,0.915921089346298,-2018.9431742998,-1577.47653267044,-441.46664162936
89901,3.59365843713256,0,0.773236423150394,0.8,0.209010059074103,1,8,2.13356967584294,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0953393713145205,0,1.03580292157235,0,0,0,-0.361966807459022,0,0,2.31105356901834,0,0,1.24788628412543,-1932.20367594892,-1544.17592212592,-388.027753822994
90001,3.1715118527918,0,0.63965524997598,0.8,0.174356333352386,1,8,2.169699368034,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0647830760682679,0,0.928417973591353,0,0,0,-0.260895608691914,0,0,2.31105356901834,0,0,1.24788628412543,-1921.46273075571,-1563.37188635133,-358.090844404379
90101,3.35216136942317,0,0.872345719073285,0.8,0.168697308629542,1,8,2.1450869171982,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.133298380600903,0,1.09613748726321,0,0,0,-0.329193693644575,0,0,2.45719366174485,0,0,1.13402555302614,-1876.52795070116,-1551.75383528661,-324.774115414549
90201,3.06013372805035,0,0.998375826691063,0.8,0.192406201267285,1,8,2.18153277450943,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.138585215773597,0,1.22960136666129,0,0,0,-0.0781082466252756,0,0,2.49909266817978,0,0,1.26465869387509,-1869.43330514638,-1566.99300844764,-302.440296698737
90301,3.86643264185507,0,0.998375826691063,0.8,0.207292533161029,1,8,1.97509312020877,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.177472876660627,0,1.34641852385114,0,0,0,-0.183127099726198,0,0,2.34360172447272,0,0,1.51422265864286,-1891.31939322166,-1536.02048020729,-355.298913014373
90401,3.63571192691632,0,0.828354732396906,0.8,0.227813581273089,1,8,2.05488605755053,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.260826047404692,0,1.16039741713018,0,0,0,0.0507900483007662,0,0,2.67547388765864,0,0,1.27045972833423,-1872.30140230712,-1536.44307663791,-335.858325669211
90501,3.67938267378628,0,0.868899123301358,0.8,0.17799403783368,1,8,2.03611681181099,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0118278498854818,0,1.26541421681277,0,0,0,-0.188424713061871,0,0,2.17330659619331,0,0,1.16157836833057,-1866.30627096063,-1534.1219859002,-332.184285060429
90601,3.45248843013221,0,0.870211538336649,0.8,0.196940990775847,1,8,2.02629990465397,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.262782460939117,0,0.989639168060808,0,0,0,-0.317414599707587,0,0,2.35605467601878,0,0,1.18976536473866,-1900.33163291898,-1544.20613246609,-356.125500452887
90701,3.38180108697509,0,0.924021022641788,0.8,0.169048463563477,1,8,2.18516517277971,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.220130276476129,0,1.02099812659782,0,0,0,-0.443986073525443,0,0,2.23823071854764,0,0,0.965436174624182,-1844.8322511851,-1549.62819679894,-295.204054386159
90801,3.63031523684076,0,0.937312023668799,0.8,0.189949689461485,1,8,2.07973652332345,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0299053157754972,0,1.12346761357498,0,0,0,-0.365326273298797,0,0,1.98290139126549,0,0,1.04572777360652,-1879.50128543416,-1547.98373365168,-331.517551782477
90901,3.54325632696548,0,0.696320005701814,0.8,0.18679424825906,1,8,1.97407627521165,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.118596277912236,0,1.07980430291794,0,0,0,-0.0779477046295964,0,0,2.32529501697131,0,0,1.18901375087042,-1883.83104300111,-1538.21619492945,-345.614848071654
91001,3.29732734273234,0,0.814251616310676,0.8,0.197086106959782,1,8,2.06771578840258,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.256225375040974,0,1.35545224080531,0,0,0,-0.132239236219108,0,0,2.32532159610478,0,0,1.25679901806455,-2011.13248204865,-1559.55171319568,-451.580768852965
91101,3.08510021978482,0,0.464703404224998,0.8,0.168664163818315,1,8,2.14513679888453,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.000970323244481541,0,0.735489749940808,0,0,0,-0.498348141031112,0,0,2.32986705433284,0,0,0.586705157256204,-1955.30440136853,-1541.35740217686,-413.946999191669
91201,2.99923428673056,0,0.403909875453214,0.8,0.19332114263726,1,8,2.01627355739912,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.386661097923011,0,1.03010397806152,0,0,0,-0.112521689225002,0,0,2.50458568381549,0,0,1.29677144730406,-1959.75677080879,-1553.77878688167,-405.977983927121
91301,2.36843693510452,0,0.234651720571971,0.8,0.223591750285848,1,8,2.12085276595563,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.208650153046592,0,1.41598945132343,0,0,0,-0.132388255136616,0,0,2.46857219047896,0,0,1.36380116054256,-1943.3547408014,-1573.10762986641,-370.247110934991
91401,2.55225703359203,0,0.466845753718342,0.8,0.202685781552321,1,8,2.17556520982234,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.269169956177798,0,1.32824036593072,0,0,0,-0.442019302782815,0,0,2.50483007124661,0,0,1.56328533882992,-1948.2484709009,-1569.13243993632,-379.116030964582
91501,3.03221543079753,0,0.466845753718342,0.8,0.185749171828505,1,8,2.11892082835301,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0903526460241868,0,0.919714908666278,0,0,0,-0.750192347469908,0,0,2.03867502448033,0,0,1.19878745824618,-1946.03557809581,-1559.56616552192,-386.469412573891
91601,3.07164254810272,0,0.466845753718342,0.8,0.176938761133861,1,8,2.27832647170802,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0853596328079203,0,0.928674360991827,0,0,0,-0.750192347469908,0,0,2.15977480017979,0,0,0.922431383544607,-1999.40801342263,-1553.53288386024,-445.875129562387
91701,2.87551020998513,0,0.682078984692953,0.8,0.195511967718534,1,8,2.08724708642642,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.111883018350806,0,1.50140648504824,0,0,0,-0.259748363201962,0,0,2.38788661112236,0,0,1.30927575000018,-1906.90738896991,-1556.39637995287,-350.511009017038
91801,2.71300925096004,0,0.639980977079652,0.8,0.170187035139259,1,8,2.08867369549056,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0623465816282289,0,1.27582055961037,0,0,0,-0.419540208152359,0,0,2.61574483719011,0,0,1.31017783170057,-1860.72413357281,-1560.27527602174,-300.448857551076
91901,3.44780986951481,0,0.886732705539575,0.8,0.164703333548155,1,8,1.99826434493217,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.313650411227798,0,1.37656977506478,0,0,0,-0.343244081655353,0,0,2.63107997455373,0,0,0.991508089725417,-1848.97646657591,-1535.59058314194,-313.385883433972
92001,3.12843921032397,0,0.711519529266212,0.8,0.130179855092864,1,8,2.01031124460854,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.202494327924585,0,1.32210848821841,0,0,0,-0.146266107916586,0,0,2.79731487258078,0,0,1.02456357632908,-1846.30804133504,-1543.51757014091,-302.790471194132
92101,3.24727247030913,0,0.995130875631892,0.8,0.156410684025434,1,8,2.16427377310721,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.15805311417655,0,1.30297537712104,0,0,0,-0.207582086600087,0,0,2.62219601713784,0,0,0.930930447858352,-1997.3212830289,-1567.0548254788,-430.2664575501
92201,3.23007576187506,0,0.985359367585983,0.8,0.171462299454152,1,8,1.95749693385326,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0555938801787965,0,1.33203239579953,0,0,0,-0.335530649169328,0,0,2.54474645304908,0,0,1.17766813774532,-1982.1183666528,-1550.23945203114,-431.878914621668
92301,3.17588047495121,0,0.89884066524209,0.8,0.137501989311209,1,8,2.01944606222595,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0572376415148757,0,1.16122728772566,0,0,0,-0.479523047666592,0,0,2.65940891906316,0,0,0.765682410911257,-1937.20078448068,-1545.53529855114,-391.665485929534
92401,2.72436763036429,0,0.549552604354273,0.8,0.137550088814818,1,8,2.18930369781209,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.386163430030643,0,0.692997228660553,0,0,0,-0.411418767337564,0,0,2.21668669503973,0,0,0.193370838772755,-1982.65935546656,-1560.47833016736,-422.181025299202
92501,2.77518747238292,0,0.72601116558685,0.8,0.142009312272633,1,8,2.06089784620892,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.199195162651194,0,1.12548902247389,0,0,0,-0.363046757338937,0,0,2.35309399798172,0,0,0.608887657949553,-1945.20571210897,-1549.47924924714,-395.726462861826
92601,2.71443098706342,0,0.825009637527521,0.8,0.115782184209171,1,8,2.12909380997831,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.415711097875159,0,0.701090945753264,0,0,0,-0.0403143123368572,0,0,2.34055684151484,0,0,0.934053195793503,-1990.56306659091,-1568.73283929446,-421.830227296453
92701,2.74892185025465,0,0.70525263934114,0.8,0.145244990793468,1,8,2.20243668582272,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.348277669867163,0,1.01869707042237,0,0,0,-0.560232707156719,0,0,2.34055684151484,0,0,0.609470171154701,-1976.4291483745,-1569.89622168723,-406.53292668727
92801,2.34262969900511,0,0.405702559520202,0.8,0.147395007930959,1,8,2.222028681917,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0537729562506941,0,1.00588164699409,0,0,0,-0.417174148473841,0,0,2.58039432004497,0,0,1.07809146709625,-1982.47182729343,-1581.90037865876,-400.571448634665
92901,2.82002686757173,0,0.705833576457507,0.8,0.163932721515277,1,8,2.14121327627142,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.328539700232936,0,1.00588164699409,0,0,0,-0.372355214233735,0,0,2.31410649461503,0,0,1.16886614404852,-1961.31596901933,-1555.9366757302,-405.379293289131
93001,2.85529658501034,0,0.417500701313633,0.8,0.163932721515277,1,8,2.11650067707274,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.153398431479362,0,1.05665417708627,0,0,0,-0.420890555587218,0,0,2.79809574077594,0,0,1.32537330906743,-1869.76022014245,-1546.2379443584,-323.522275784051
93101,3.02322335080618,0,0.469027544763701,0.8,0.172834469338647,1,8,2.04489506932759,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.216939915597757,0,1.14832164637233,0,0,0,-0.16428137936475,0,0,2.33514134715235,0,0,1.14454161091467,-1899.68562247343,-1518.38816952818,-381.297452945252
93201,3.0629906254666,0,0.606940601295373,0.8,0.195649996139362,1,8,2.09138058134199,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.294705470148459,0,1.06928603968634,0,0,0,-0.382342711919494,0,0,2.4265555702874,0,0,0.878899708692607,-1939.67780674372,-1545.96615876743,-393.711647976287
93301,2.95047155356725,0,0.536546738348566,0.8,0.195649996139362,1,8,2.12417688428207,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.198783600799854,0,1.39082092918985,0,0,0,-0.192479278287691,0,0,2.62205344159329,0,0,1.09647897036503,-1926.3914590535,-1543.71196705959,-382.679491993907
93401,2.86159557031675,0,0.717318977459321,0.8,0.151084864171893,1,8,1.97750551244887,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.144047199278705,0,0.835564598916511,0,0,0,-0.483171139085621,0,0,2.63495843409864,0,0,0.953229115118259,-1940.38327099174,-1550.08146539539,-390.301805596351
93501,2.72008436667643,0,0.899280004404977,0.8,0.131984333034831,1,8,2.1037572717599,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.036983449839723,0,0.942143982256389,0,0,0,-0.279012206453043,0,0,2.76371388195564,0,0,0.813220033004839,-2026.6754312885,-1562.56220707189,-464.113224216607
93601,2.30676992472327,0,0.711539893684542,0.8,0.0745318010631766,1,8,2.1719158829795,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.402663454613287,0,1.04731987532148,0,0,0,-0.138517648737237,0,0,2.25351699727134,0,0,0.545558683357435,-2031.44494372747,-1564.12499729999,-467.319946427476
93701,2.85060606572039,0,0.54489952850543,0.8,0.15591305214158,1,8,2.06869011035039,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0934689057881766,0,1.09795998401455,0,0,0,-0.647649617986586,0,0,2.55187708577432,0,0,0.814433623652263,-1955.50171171484,-1556.4091467492,-399.092564965647
93801,2.99496048759905,0,0.629340972059691,0.8,0.178822660940977,1,8,2.19327262061204,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0934689057881766,0,1.29816375143864,0,0,0,-0.248230980963164,0,0,2.52113280398098,0,0,1.33178067635097,-1877.59547333523,-1551.06802206064,-326.527451274594
93901,3.2030527923393,0,0.777838745792302,0.8,0.166981900257767,1,8,2.03956750894157,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.254495269600821,0,1.16401253774633,0,0,0,-0.248230980963164,0,0,2.47241720465311,0,0,0.948141663186109,-1852.14282529322,-1543.53516451618,-308.607660777041
94001,3.20900629322455,0,0.777838745792302,0.8,0.148400343157631,1,8,1.98319550234955,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00339865407117523,0,1.29938968679666,0,0,0,-0.10948277731043,0,0,2.40682212366692,0,0,1.00706029039441,-1909.17030406035,-1524.38845596949,-384.781848090863
94101,3.39104595187011,0,0.844140359466199,0.8,0.140245650310294,1,8,2.13881107106763,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.326763897566867,0,1.00456375978805,0,0,0,-0.167165430563942,0,0,2.65047028300996,0,0,1.00706029039441,-1888.65057774761,-1546.1981311045,-342.452446643104
94201,3.10972589510035,0,0.670715697715339,0.8,0.160386071620629,1,8,2.27218341671249,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.103672092256008,0,1.48180701254676,0,0,0,0.0537196933290516,0,0,2.65833321064381,0,0,1.20745128817988,-1901.80400989048,-1566.81200501113,-334.992004879352
94301,3.18541509168205,0,0.754952776256728,0.8,0.131545461571624,1,8,2.0686374662488,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.181081137591749,0,1.18291092297676,0,0,0,-0.161462708960452,0,0,2.77080477179777,0,0,0.965578823001106,-1965.55190171397,-1557.93342569318,-407.618476020793
94401,2.90906381663226,0,0.758226717968601,0.8,0.093084284743193,1,8,2.15562021776527,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0557275721946593,0,1.06147460013039,0,0,0,-0.344326352039865,0,0,2.76267238947361,0,0,0.783450484032731,-1943.36449103261,-1548.14765690812,-395.216834124495
94501,2.74196839690672,0,0.833897973542505,0.8,0.135305129858049,1,8,2.13054076078954,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.056987745589046,0,1.53172792223201,0,0,0,0.064338884330299,0,0,2.41090310026878,0,0,1.04623192625548,-1880.27968540493,-1564.29321965269,-315.986465752245
94601,2.92366600419884,0,0.607037431342126,0.8,0.147934934774658,1,8,2.05972482989781,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0924183166495074,0,1.35792977237608,0,0,0,-0.413175809657172,0,0,2.52504700869254,0,0,0.967882965833716,-1868.22714131985,-1545.40721709278,-322.819924227065
94701,3.01921537445988,0,0.693320996562689,0.8,0.156302684742695,1,8,2.15966672555162,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.152846133544919,0,1.02393536287522,0,0,0,-0.244525116566047,0,0,2.19513487362682,0,0,1.36885366613331,-1907.19963964493,-1557.86329424541,-349.336345399519
94801,2.85102592003722,0,0.70910695634661,0.8,0.132482958877212,1,8,2.03212917012146,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0845606771513401,0,0.985862330731621,0,0,0,-0.244525116566047,0,0,2.60751634841743,0,0,1.03758422349556,-1889.06907434029,-1545.18350235225,-343.88557198804
94901,2.734896356612,0,0.753657156221799,0.8,0.157524520427368,1,8,2.23727096963599,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.192301571139091,0,0.983596138911285,0,0,0,-0.342730265545223,0,0,2.37206764285605,0,0,1.19878269343104,-1947.77938058721,-1577.99411530813,-369.78526527908
95001,3.18735929516718,0,0.914127490601069,0.8,0.154670910380253,1,8,2.1377497529928,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.121074815657892,0,0.932780726237763,0,0,0,-0.352687568019023,0,0,2.59479798123001,0,0,1.2216725183576,-1912.24909366114,-1556.28501937227,-355.964074288873
95101,3.31669119837069,0,0.96832638119513,0.8,0.154643977721028,1,8,2.19577706184049,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.563357650594214,0,1.0770041821352,0,0,0,-1.1701714542118,0,0,2.37547716023962,0,0,0.895973007034975,-1921.41983354263,-1578.91980007158,-342.500033471045
95201,2.98103158682018,0,0.697219775067232,0.8,0.116202925770571,1,8,2.06578663446007,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0866603984885588,0,0.815018590372033,0,0,0,-0.670448574330547,0,0,2.24400814543949,0,0,0.807049382361799,-1902.86631312376,-1543.61931523029,-359.246997893465
95301,3.11295231656392,0,0.537548799257678,0.8,0.175016869051229,1,8,1.97375275378723,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0713206976969749,0,0.91410718577305,0,0,0,-0.368330599699186,0,0,2.10161354181682,0,0,1.16001437673672,-1894.22135617842,-1530.49823763603,-363.72311854239
95401,2.65990398122469,0,0.573708651747597,0.8,0.145994554728957,1,8,2.15495185790519,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0148586776368385,0,1.06184642160685,0,0,0,-0.171676060085376,0,0,2.41092047405445,0,0,0.720937510843381,-1972.58299614815,-1550.97752304695,-421.605473101202
95501,3.17344169713253,0,0.899015228533896,0.8,0.14252892590657,1,8,2.06446652147366,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.366053703227884,0,0.775086995578132,0,0,0,-0.24089009218938,0,0,2.52627203257474,0,0,0.984255831614187,-1939.24403893803,-1555.57580514216,-383.668233795874
95601,2.54382600348816,0,0.587063293691617,0.8,0.16337543264432,1,8,2.14190682978852,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.229341704586918,0,1.18060553003551,0,0,0,0.0876468725140804,0,0,2.40703943356586,0,0,0.654962146720675,-1943.15798402149,-1571.56198351839,-371.596000503108
95701,2.40424255328645,0,0.448555500029983,0.8,0.158167397157467,1,8,2.18792889921782,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.00860164005734632,0,0.936736801789992,0,0,0,-0.309321383938719,0,0,2.66472655783813,0,0,0.984603511599656,-1924.77707009641,-1559.98576475892,-364.79130533749
95801,2.75323431884733,0,0.485023925201435,0.8,0.15508033310647,1,8,2.17693614526756,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.175798438019993,0,1.17867364278086,0,0,0,-0.237940468095152,0,0,2.16930079718571,0,0,0.897871376293219,-1991.48281735512,-1562.23459730017,-429.248220054951
95901,2.87185523677932,0,0.705886513343457,0.8,0.193323361714344,1,8,2.11035809163031,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.173840137913566,0,1.01279352791845,0,0,0,0.0164963169743633,0,0,2.30215354081523,0,0,1.05921146209438,-2054.41719803719,-1568.9792778465,-485.43792019069
96001,2.87081235863743,0,0.555786845417395,0.8,0.175776316572661,1,8,2.11821314866893,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.37537622394716,0,1.21623738785457,0,0,0,-0.260208591186755,0,0,2.19261380715787,0,0,1.01149008057483,-2023.16155885429,-1545.55568743322,-477.605871421073
96101,2.72461929007292,0,0.537680266079596,0.8,0.176079198943743,1,8,2.05620663750734,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.322338787966424,0,1.32254708727125,0,0,0,-0.212068720209055,0,0,2.29890594896564,0,0,0.890324472563905,-1942.81818948453,-1559.48714732688,-383.331042157658
96201,2.74356939562464,0,0.489793756278838,0.8,0.171950152943194,1,8,2.13703235165985,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.356054289562871,0,0.875882750067246,0,0,0,-0.421455724949171,0,0,2.23273009227323,0,0,0.888994060525556,-2025.76347354091,-1570.41659360214,-455.346879938765
96301,2.93459715751328,0,0.566733174816041,0.8,0.171403468397985,1,8,2.23082584894374,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0454178623671169,0,1.05968031254315,0,0,0,-0.399904665778475,0,0,2.07039321614895,0,0,0.741019849418435,-1924.4888797641,-1573.70479473035,-350.784085033748
96401,2.53501468943717,0,0.538286843619801,0.8,0.163951961355198,1,8,2.15933906937718,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0437494663080322,0,1.10766397261737,0,0,0,-0.20685047874488,0,0,2.02820117434362,0,0,0.982318438890316,-1956.34537855507,-1556.38723254819,-399.958146006872
96501,2.74153816834584,0,0.320800456269957,0.8,0.179390959822054,1,8,2.0591811058951,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.216322820154406,0,1.05394163643613,0,0,0,-0.594418721421708,0,0,2.02778640348981,0,0,1.01551421109971,-1993.91914447319,-1556.92111590707,-436.998028566119
96601,2.88554579331963,0,0.227032011051544,0.8,0.20174461791844,1,8,2.02729541597722,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.193057762526388,0,1.20286123754135,0,0,0,-0.502943819146034,0,0,2.01190818387249,0,0,0.63834185509425,-1977.61379047803,-1546.84484140723,-430.768949070807
96701,2.75787505510177,0,0.206190593037966,0.8,0.182782957130837,1,8,2.1686191132056,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0170351379036759,0,0.790693020838308,0,0,0,-0.552616899962788,0,0,1.7733163100254,0,0,0.832905668896682,-1961.37419144376,-1559.11623919226,-402.257952251498
96801,2.81907735804438,0,0.399025536917115,0.8,0.176016381205815,1,8,2.14617804073139,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0231574466441007,0,0.990101889883791,0,0,0,-0.24067327950384,0,0,2.24629983330135,0,0,0.656563833748433,-1905.08382603505,-1549.42978037157,-355.654045663485
96901,2.34573102691376,0,0.454317279587985,0.8,0.154566596383299,1,8,2.2401247743724,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.032179252194493,0,1.03568158251702,0,0,0,-0.296403031319373,0,0,2.35013349129461,0,0,1.02249340188006,-1931.522730725,-1578.01331623395,-353.509414491055
