sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
89101,2.96064306119972,0,0.723592334599367,0.8,0.134314988732324,1,8,2.0773727470975,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0358870458796412,0,0.931418871906487,0,0,0,-0.264580103802521,0,0,2.10526341688688,0,0,0.616465270550456,-1994.41424506628,-1545.26080181255,-449.153443253725
89201,2.75074865005596,0,0.502508863765486,0.8,0.147983840697943,1,8,2.10736644452268,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.170797246327475,0,1.08285279999574,0,0,0,-0.376057488057868,0,0,2.49082347268282,0,0,0.635849074945003,-1940.36854461373,-1547.47462010162,-392.893924512106
89301,2.67645637962917,0,0.574557351436172,0.8,0.170650959414135,1,8,2.16218523682186,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0996434248466063,0,1.15458612293592,0,0,0,-0.255204861166085,0,0,2.03868054269634,0,0,0.805161809250416,-2034.18788137744,-1541.25773249461,-492.930148882829
89401,2.86759365901315,0,0.464583575847675,0.8,0.156437811288024,1,8,2.15791201175258,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.132705554954594,0,1.05629776173725,0,0,0,-0.239448943806631,0,0,2.51984314406997,0,0,1.04517752852181,-1916.65620849983,-1542.42625183507,-374.229956664758
89501,3.03361290502135,0,0.679367305623698,0.8,0.185060522251577,1,8,2.05882872850252,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.155232193385297,0,0.9767036577839,0,0,0,-0.0332107967513173,0,0,2.06696761975723,0,0,0.856490021363768,-2030.17084207047,-1556.22370103086,-473.947141039606
89601,3.06174510408022,0,0.694941344607966,0.8,0.17066127376318,1,8,1.97621599012689,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.100778758158759,0,1.30270738919652,0,0,0,-0.597368455492252,0,0,2.47349831015783,0,0,0.982851674807193,-2002.47904680051,-1552.6745254538,-449.804521346713
89701,2.68418494579608,0,0.530823179769703,0.8,0.194225607445114,1,8,2.10056302464893,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0726044928841203,0,1.36118104629139,0,0,0,-0.427296290051646,0,0,2.59849691783872,0,0,1.08496665532589,-1989.47703799291,-1546.15924324485,-443.317794748062
89801,2.92834024605459,0,0.635099409779858,0.8,0.173886525229862,1,8,1.99699830551021,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.155426193159093,0,0.939663045736673,0,0,0,-0.24676927802801,0,0,2.13162646177337,0,0,0.711310856808021,-1920.04103777592,-1546.27575192716,-373.765285848759
89901,2.86760129362753,0,0.349618747161657,0.8,0.17070054560977,1,8,1.96587545357003,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.150294476438009,0,0.787396708052548,0,0,0,-0.325146253723469,0,0,1.90005613179458,0,0,0.791962273257043,-1930.41600924499,-1523.83918540026,-406.576823844728
90001,2.34496947077567,0,0.235784542478505,0.8,0.177543427461523,1,8,2.01173400169154,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.211372882054667,0,1.00811857452312,0,0,0,-0.140578266113955,0,0,2.17171662287542,0,0,0.448808626436261,-2029.51270144299,-1558.61960574756,-470.893095695427
90101,2.88980287512801,0,0.657659713076358,0.8,0.205456075772049,1,8,2.12364676797765,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.257453807101977,0,1.25803905726432,0,0,0,-0.39716283278826,0,0,2.13140348385156,0,0,1.06658222619165,-2033.49177470178,-1575.57039415861,-457.921380543173
90201,2.60048501749801,0,0.446950475351909,0.8,0.203190128303569,1,8,2.0827885926978,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.002881055784826,0,1.26160273050904,0,0,0,-0.292628236294743,0,0,2.55577227085156,0,0,1.28936998242427,-1992.66210079877,-1567.11391728476,-425.548183514006
90301,2.69858570302809,0,0.609612312467707,0.8,0.16590306262414,1,8,2.12452163308968,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.249057988109304,0,0.896331089514814,0,0,0,-0.304390116667304,0,0,2.23460061362001,0,0,1.22400093925005,-1954.29733499008,-1559.43958440581,-394.857750584272
90401,2.86777743647207,0,0.483786960580608,0.8,0.162943801235285,1,8,2.17821236044593,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.000162999039289069,0,1.0475797768257,0,0,0,-0.635401231737098,0,0,2.19545100667255,0,0,0.554644534624027,-1968.38045443755,-1558.08940752562,-410.291046911926
90501,2.62246189779958,0,0.515512119006198,0.8,0.148906496856969,1,8,2.25973491448959,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0838762474420949,0,0.968756239317792,0,0,0,-0.12850300194934,0,0,2.4902298948688,0,0,1.06951835053136,-2004.36404198654,-1552.00598576591,-452.358056220631
90601,3.42002510605655,0,0.749148077808306,0.8,0.165598647651406,1,8,2.02206324129886,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.468454353991623,0,0.825858922453643,0,0,0,-0.376837498264533,0,0,2.20363710343783,0,0,1.05339660728136,-1942.19091512264,-1543.09081347132,-399.100101651323
90701,3.173782830255,0,0.704831856065409,0.8,0.133132211192611,1,8,2.07792331562776,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0130497745514666,0,0.927659200430877,0,0,0,-0.861953411080696,0,0,1.85491845767138,0,0,0.42156023371671,-1965.61830664892,-1550.98768173743,-414.630624911487
90801,3.08937068296913,0,0.52864459729427,0.8,0.137030936081476,1,8,2.1964043993456,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.295345671408777,0,0.500148401509202,0,0,0,-0.522951525837422,0,0,2.291553387769,0,0,0.446497792405342,-1971.09956180023,-1550.10790671197,-420.991655088257
90901,2.91472771949664,0,0.579151301671948,0.8,0.185113306813665,1,8,2.15579380115942,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0427296197137781,0,0.99397290878643,0,0,0,-0.653822829678467,0,0,2.07175798844226,0,0,1.01580471195276,-1907.92819210342,-1559.37852080725,-348.549671296173
91001,2.81023566000937,0,0.564901353376002,0.8,0.139584753549844,1,8,2.34676936157095,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.623710308564091,0,0.328113220445322,0,0,0,-0.872955142312115,0,0,1.99990413335856,0,0,0.403865125875329,-1955.8565425105,-1583.13373141599,-372.72281109451
91101,2.74390577940862,0,0.523221942497608,0.8,0.142067643904151,1,8,2.24971403227357,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.125793899771173,0,0.542465193715264,0,0,0,-0.655621709964517,0,0,2.14073186792911,0,0,0.745268665571629,-1987.93377967604,-1560.76998204422,-427.163797631825
91201,2.59506033933917,0,0.434304170231725,0.8,0.124186468866077,1,8,1.92889756719561,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.163163130104142,0,0.709502556461275,0,0,0,-0.553610662235094,0,0,2.01967475158279,0,0,0.37722388134393,-1957.57325618274,-1551.28080574344,-406.292450439298
91301,2.98430933892053,0,0.735584650753286,0.8,0.139401660666127,1,8,2.1187114632771,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.268759405020498,0,1.06400903491712,0,0,0,-0.67988101839779,0,0,1.98012457473846,0,0,0.612939043031221,-1979.3706705701,-1563.93630383065,-415.434366739444
91401,3.1685980958493,0,0.692612301962199,0.8,0.136825593302456,1,8,2.05609250864245,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.361749378779856,0,0.630231023490092,0,0,0,-0.707849071307502,0,0,1.98012457473846,0,0,0.26193939601754,-1974.03752301876,-1558.70362358165,-415.333899437107
91501,2.92939132934065,0,0.710940114546302,0.8,0.139799754157656,1,8,2.0431480713075,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.241428943822122,0,0.538997572111884,0,0,0,-0.500952750818684,0,0,2.0641303075744,0,0,0.509805328320776,-2028.97244021448,-1545.36172753617,-483.610712678308
91601,2.88954789811308,0,0.841170656848223,0.8,0.110825346895526,1,8,2.04225359923352,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.280362930538394,0,0.945615886618861,0,0,0,-0.627360614991464,0,0,2.08011325693417,0,0,0.113311577410892,-1969.99712261455,-1544.54753932581,-425.449583288732
91701,2.88598968630288,0,0.810394754113383,0.8,0.0978974994563361,1,8,2.23983668131823,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.863322324428472,0,0.543301725299306,0,0,0,-0.122796103044286,0,0,2.3819247496463,0,0,0.394001975091523,-1968.1740136869,-1560.92047247641,-407.253541210485
91801,3.16891220231081,0,0.781099118126434,0.8,0.118557734956846,1,8,2.11161752978005,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.572077640321886,0,0.60221367795733,0,0,0,-0.682549440037819,0,0,2.04816157784277,0,0,0.473349773931346,-1926.45232781439,-1540.28134327157,-386.170984542818
91901,2.76869273106436,0,0.495566905073335,0.8,0.123016473941679,1,8,2.06249641490573,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.596361413251218,0,0.540952832658845,0,0,0,-0.708175021716511,0,0,2.23639708510803,0,0,0.531580030254754,-1926.06575394033,-1564.23745536135,-361.828298578979
92001,2.34075631771051,0,0.670002225241855,0.8,0.111691504088391,1,8,2.08915612663877,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.102155300012336,0,0.812973374271793,0,0,0,-0.369076049811783,0,0,2.23402753494996,0,0,0.784392610596624,-2011.58181572951,-1575.18086028691,-436.400955442606
92101,2.17442133079907,0,0.483070710646562,0.8,0.0839325853137309,1,8,2.04485858928728,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.521614577568192,0,0.67321595511099,0,0,0,-0.407886018267775,0,0,2.09721017035765,0,0,0.370543327960888,-1981.80517217901,-1556.59468997086,-425.210482208151
92201,2.22054027437826,0,0.4303759462094,0.8,0.0926829916926094,1,8,2.24660283610821,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.582733958000902,0,0.51986146331431,0,0,0,-1.06641868399744,0,0,1.75115121837641,0,0,0.290454248379984,-2035.0939673084,-1562.18171560044,-472.912251707955
92301,2.27390580916537,0,0.452069910738727,0.8,0.0790625214653369,1,8,2.28861250430401,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.851368234470542,0,0.179557080013088,0,0,0,-0.879025668265427,0,0,1.80321438791242,0,0,-0.00638668405313148,-2118.82416614113,-1589.20530404792,-529.618862093215
92401,2.20230069729259,0,0.428820152608593,0.8,0.0800646183614837,1,8,2.15345733193223,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.730753931492251,0,0.00217522096743394,0,0,0,-1.02677749449288,0,0,1.70850209644522,0,0,0.103698422289377,-1980.83746412458,-1584.46842016761,-396.369043956969
92501,2.17139351414186,0,0.428820152608593,0.8,0.0838153823184016,1,8,2.20047099954135,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.715038279435385,0,0.498289097448522,0,0,0,-0.538044924755932,0,0,2.05648651572465,0,0,-0.0331428798481976,-2023.07507083671,-1584.11139150613,-438.963679330583
92601,2.40132857828311,0,0.428820152608593,0.8,0.07822070841795,1,8,2.12925503508724,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.541401233776871,0,0.397475898198866,0,0,0,-0.751762158677528,0,0,2.13313343811998,0,0,0.125617177291512,-2050.49475426394,-1555.40792002227,-495.086834241667
92701,2.34418503335613,0,0.398600456347432,0.8,0.0847726502183094,1,8,2.10220674696061,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.965576151461955,0,0.568117054867769,0,0,0,-0.87982539374775,0,0,1.81229085177619,0,0,0.0595719552961178,-2041.12737387054,-1572.30652724647,-468.820846624069
92801,2.45004512604993,0,0.664866698671895,0.8,0.0896111840363955,1,8,2.19901363347423,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.775474752451704,0,0.595970442309388,0,0,0,-0.637778894659534,0,0,1.97652010673454,0,0,0.463876234127271,-1922.83373645046,-1588.31179007591,-334.521946374544
92901,2.3408015982899,0,0.711605458204767,0.8,0.103731346197524,1,8,2.18886858104498,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.856133424239049,0,0.908927500161029,0,0,0,-0.380914298775806,0,0,2.47655162545522,0,0,0.544162534394694,-2038.27005957613,-1577.21387987538,-461.056179700741
93001,2.50167359079452,0,0.590633382380815,0.8,0.0964684360406658,1,8,2.22515047016459,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.884239913932658,0,0.42117276578092,0,0,0,-0.569691263535603,0,0,2.47655162545522,0,0,0.72890506389105,-1994.09744215821,-1565.89046604004,-428.206976118173
93101,2.21686100604139,0,0.510750375839053,0.8,0.0857468413586758,1,8,2.05499627771903,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.585332265306775,0,1.05111657665343,0,0,0,-0.684699514026408,0,0,2.38078346538564,0,0,0.548893148194654,-1997.53575681644,-1561.66958167963,-435.866175136806
93201,2.28714341954802,0,0.522274860323214,0.8,0.0918650816893234,1,8,2.13999683303564,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.543642937930277,0,0.795104624674525,0,0,0,-0.530421979022654,0,0,2.13491458627077,0,0,0.558562055768027,-1955.83401622045,-1566.97444693549,-388.859569284961
93301,2.29380033842052,0,0.605790259822304,0.8,0.0837731608321267,1,8,2.13999683303564,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.694587980547483,0,0.995721139771042,0,0,0,-0.177760786474222,0,0,2.47692773885996,0,0,0.900135190377518,-1895.87285255282,-1570.7242063521,-325.148646200728
93401,2.87924306783603,0,0.964319458173932,0.8,0.100357498679682,1,8,2.25840319451777,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.690517363163272,0,0.698098158721467,0,0,0,-0.729724695097044,0,0,2.36797120874575,0,0,0.579602124438043,-1900.78204724674,-1574.98194936307,-325.800097883677
93501,3.01583123084405,0,0.910872093888175,0.8,0.155978741448553,1,8,2.25467148528287,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.148700256070392,0,0.937100612067923,0,0,0,-0.384865573952078,0,0,2.39982157610068,0,0,0.897890114958056,-1872.07730640015,-1566.77530760064,-305.301998799508
93601,2.71864395870546,0,0.652536098348228,0.8,0.126024905060113,1,8,2.13453112726209,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.111520350244055,0,1.09792278723034,0,0,0,-0.187543228811564,0,0,2.55590098733725,0,0,0.73944404888545,-1922.12675361186,-1553.66350637682,-368.463247235038
93701,3.22322520740199,0,0.801815927176321,0.8,0.173748431859504,1,8,2.1718402938338,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.210400039569949,0,1.34324129622566,0,0,0,-0.341360517206948,0,0,2.43934797815554,0,0,1.05949409353837,-1922.21348298268,-1557.54279050753,-364.670692475154
93801,3.23075355160614,0,0.925627164023513,0.8,0.185354963896463,1,8,2.12030984089541,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.077986140255522,0,1.15202948263285,0,0,0,-0.0830904600749198,0,0,2.59970064093022,0,0,1.05023311086237,-1950.77470707905,-1561.94642837718,-388.828278701873
93901,3.30287118191115,0,0.504874258745901,0.8,0.223621379071034,1,8,2.09780651758537,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.360333451799711,0,1.53011320938807,0,0,0,-0.314747666901848,0,0,2.66259500496999,0,0,1.18365064156115,-1882.06045897507,-1540.70852052097,-341.351938454101
94001,3.97719033638936,0,0.933187649266185,0.8,0.207194315376619,1,8,2.04388482525623,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.142264398677828,0,1.31267201317,0,0,0,-0.310442439491005,0,0,2.62925885520056,0,0,1.24548660769962,-1842.71076235022,-1525.22227743846,-317.488484911762
94101,4.25128440999091,0,0.887473173948773,0.8,0.219687073578015,1,8,2.06300017827343,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.552784154566006,0,1.26881942686376,0,0,0,-0.281230780511422,0,0,2.33548335255386,0,0,1.25005358103029,-1821.67576689746,-1526.71097431712,-294.964792580341
94201,3.96262174896176,0,0.823889482897184,0.8,0.212127344435074,1,8,1.97069804456973,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.288611297737444,0,1.16366220420848,0,0,0,0.0561503405407304,0,0,2.33344384412479,0,0,1.07198986407444,-1824.44428352505,-1533.17040704168,-291.273876483369
94301,3.69457043331367,0,0.855166521183011,0.8,0.181190296387652,1,8,2.07702200211221,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.348115819826314,0,1.32211338363892,0,0,0,-0.214300660934481,0,0,2.60490120869702,0,0,1.18145793932592,-1835.38703502701,-1529.94676055139,-305.440274475626
94401,3.240387057453,0,0.851411285648982,0.8,0.162111474482338,1,8,2.09036405707576,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0430901582798158,0,1.18508167215692,0,0,0,0.00723435318338872,0,0,2.75215158016638,0,0,1.02128108134861,-1909.84552332274,-1541.37794988166,-368.467573441082
94501,3.5225826064236,0,0.794687098883575,0.8,0.196286463404427,1,8,1.96952951360399,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.303357791823739,0,1.27915925908619,0,0,0,-0.251944776263771,0,0,2.58494627206277,0,0,1.61522472242543,-1854.40541875094,-1532.27167479697,-322.133743953961
94601,3.53963977696752,0,0.830491640311852,0.8,0.188042590823501,1,8,2.03045978319639,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.2861105026785,0,1.48109548543112,0,0,0,0.10114343114945,0,0,2.58494627206277,0,0,1.565285171256,-1810.8479625859,-1536.38868879615,-274.459273789746
94701,3.68324122915953,0,0.842105582115489,0.8,0.222719503960458,1,8,1.9073284997648,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.195114426646936,0,1.25000246814986,0,0,0,-0.0803275720789447,0,0,2.30491236642554,0,0,1.48828296687932,-1850.52328381321,-1540.52475066342,-309.998533149788
94801,3.93745523041555,0,0.97130483182337,0.8,0.199931149920096,1,8,2.1027717058845,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.103787267185095,0,1.09610345199415,0,0,0,-0.128594257276979,0,0,2.32282066179126,0,0,1.52247570374124,-1857.45555508103,-1533.83555990037,-323.619995180669
94901,3.97953763365617,0,0.965186649898868,0.8,0.188888780598663,1,8,2.02838275957338,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.179499001631569,0,1.29154494144835,0,0,0,-0.701460401353508,0,0,2.29593604918811,0,0,1.36839930187289,-1868.62030801775,-1528.35251472742,-340.267793290327
95001,3.87588215572879,0,0.970226634080174,0.8,0.213826289853029,1,8,2.0398871595621,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0584006390750442,0,1.2745853686564,0,0,0,-0.349693988758098,0,0,2.45064357822062,0,0,1.46460803238896,-1871.37899659911,-1521.75225111797,-349.626745481138
95101,3.67347039486862,0,0.997708413814288,0.8,0.18492548337426,1,8,2.08114960016432,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.29590696747771,0,1.01304712784312,0,0,0,-0.227569312950017,0,0,2.44559555411121,0,0,1.18164033159194,-1840.76797309449,-1532.83469374238,-307.93327935211
95201,3.72856904138085,0,0.865770945681281,0.8,0.202534317911833,1,8,2.17612549866297,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0823942044323083,0,1.17234186455532,0,0,0,-0.410625020980653,0,0,2.5775003654472,0,0,1.15092689802924,-1841.87861907574,-1546.02719051358,-295.851428562158
95301,4.03411672946453,0,0.749588664084546,0.8,0.230714485372512,1,8,2.09075301632134,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0418969922221208,0,1.41522177680182,0,0,0,-0.632418582079983,0,0,2.0408843814797,0,0,1.14330013217563,-1924.83155811688,-1524.98358309451,-399.847975022366
95401,3.97286383619179,0,0.818100374677384,0.8,0.178200175769142,1,8,2.1111822268691,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.225886586485057,0,0.997349924033976,0,0,0,-0.442292154246112,0,0,2.38059313269222,0,0,0.957935453002917,-1892.94015471091,-1534.27203439507,-358.668120315843
95501,3.80172720987027,0,0.900722156793901,0.8,0.16822071444343,1,8,2.17691375554108,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.107273938850672,0,1.20445839631009,0,0,0,-0.203880475565967,0,0,2.12577658546702,0,0,1.29717554703827,-1907.30440377752,-1538.05786152046,-369.246542257058
95601,3.05670960726889,0,0.823853522153233,0.8,0.174555411904561,1,8,2.0826419632506,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0071527652045047,0,1.0045248766511,0,0,0,-0.199183548081602,0,0,2.62417590643417,0,0,1.22866362232451,-1951.35838269798,-1544.47720057672,-406.881182121265
95701,3.75562467180909,0,0.930004960505972,0.8,0.17503777713424,1,8,2.00117417314609,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,-0.0071527652045047,0,1.0583480876162,0,0,0,-0.315670071035126,0,0,2.15755789223991,0,0,0.931292380713923,-1893.93740066511,-1530.88508931623,-363.052311348881
95801,3.56926780050768,0,0.912176850161217,0.8,0.169291058172313,1,8,2.04049654690339,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.194947261694084,0,0.640081884161566,0,0,0,-0.22236883952803,0,0,2.39260149479526,0,0,1.17696521407314,-1886.80442081521,-1535.93914297594,-350.865277839275
95901,3.30206424828996,0,0.866962338543667,0.8,0.123116833614631,1,8,1.94516027521059,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0917543500830718,0,1.07234576257726,0,0,0,-0.418244404120796,0,0,2.37344564378757,0,0,1.17506560593284,-1861.91303998615,-1527.36034666114,-334.552693325007
96001,3.43865901905707,0,0.913269508145643,0.8,0.14390275843775,1,8,1.91320684766226,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.343673549891152,0,1.23476326908133,0,0,0,-0.295624029468964,0,0,2.6657871032543,0,0,1.11219541845746,-1924.06737112011,-1537.89745928968,-386.169911830426
96101,3.22224575092035,0,0.760240283331143,0.8,0.167368301647638,1,8,2.08108247104448,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.244743604468556,0,1.32360162510534,0,0,0,0.184432023598479,0,0,2.45039191921295,0,0,1.02382027656234,-1900.30036644559,-1547.13364655845,-353.166719887136
96201,3.39358884400777,0,0.698501704737719,0.8,0.181242135756721,1,8,2.16745872599839,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0367097927611422,0,1.22664164831728,0,0,0,-0.389144899276546,0,0,2.72027088924743,0,0,1.3382491487912,-1904.47436914624,-1556.45520017212,-348.019168974122
96301,3.55021764565006,0,0.819311356343695,0.8,0.185754615594944,1,8,2.03109080320656,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.427745325008681,0,1.38045218184998,0,0,0,0.0193611922733581,0,0,2.15022774732359,0,0,1.60295254418017,-1862.22671197696,-1526.1739571182,-336.052754858762
96401,3.55834014533405,0,0.73482392650104,0.8,0.215191976717877,1,8,2.11878854546189,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.239970238918228,0,1.32647085570907,0,0,0,-0.287879100129436,0,0,2.34038931601771,0,0,0.913742687101667,-1891.39527911964,-1537.73872764423,-353.656551475405
96501,3.87958526288517,0,0.752788646512191,0.8,0.208644352097977,1,8,1.97019758667201,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.591479214526974,0,1.33847721966586,0,0,0,-0.287879100129436,0,0,2.32788834384024,0,0,1.34405422992031,-1880.36246385194,-1534.12899049145,-346.233473360489
96601,3.42784985691967,0,0.625429542807088,0.8,0.200844664509655,1,8,2.0745813829163,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.340333210533933,0,1.58569442248095,0,0,0,-0.241628162206469,0,0,2.34749343791266,0,0,1.33767595135289,-1866.55160145038,-1526.8574290609,-339.694172389475
96701,3.1566795804918,0,0.712593821226135,0.8,0.192263588241998,1,8,2.0745813829163,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.169319927198118,0,1.16333542101239,0,0,0,-0.371066413741163,0,0,2.24055827825597,0,0,1.05985088442643,-1862.74872589038,-1539.94549737853,-322.803228511851
96801,3.19928414512012,0,0.645391224581555,0.8,0.216378272218118,1,8,2.06742025143545,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0721389813987932,0,1.28262131633699,0,0,0,-0.427711651637774,0,0,2.42321735980836,0,0,1.07178623734151,-1863.7103785769,-1556.06726009965,-307.643118477244
96901,2.79008332395958,0,0.452030579052553,0.8,0.171556211167953,1,8,1.97615395101192,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.272663288836602,0,1.2328244045407,0,0,0,-0.346247410972498,0,0,2.36963049421785,0,0,0.998609093768345,-1956.21127776244,-1529.17399905987,-427.037278702565
97001,3.617581404923,0,0.598961932041665,0.8,0.180465834890891,1,8,2.09388529454031,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.0433374611939521,0,0.945901674252535,0,0,0,-0.490174525361662,0,0,1.96847938933171,0,0,0.67475613259141,-1927.45861559989,-1537.09749997499,-390.361115624903
97101,2.81108265626211,0,0.579711380004774,0.8,0.153336476222364,1,8,2.05808484362672,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0.423743669857457,0,1.13420473978739,0,0,0,-0.162254820753477,0,0,2.35049443448053,0,0,0.558715346991965,-1976.245046843,-1552.99115107538,-423.253895767625
