sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
85901,5.47904116894518,0.365096516384667,0.513985012958106,0.8,0.206812783758197,1,8,2.0180649559811,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2132.28366439788,-1626.89763762995,-505.386026767931
86001,5.076266609693,0.766364831705749,0.437814510405071,0.8,0.207531627535336,1,8,1.9130581605709,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.38508372076,-1609.28634266539,-486.098741055367
86101,4.95484749321199,1.44124665880669,0.675451078063068,0.8,0.184649083466221,1,8,2.10987278170923,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2110.00055273654,-1648.72027054134,-461.280282195201
86201,5.88254966840534,0.750984708882601,0.487544471229245,0.8,0.202704137861874,1,8,1.98683805238474,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2036.4074128556,-1616.7034761748,-419.703936680799
86301,5.85280020782879,0.109277829156228,0.691307827878162,0.8,0.215179761289724,1,8,2.18393668788773,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2105.06727164579,-1663.67756997397,-441.389701671817
86401,5.11921429252544,0.42508866494834,0.524588967852122,0.8,0.191470169166974,1,8,2.03077659666124,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2023.66044617628,-1627.87675997293,-395.78368620335
86501,4.96505469924872,1.11361029615652,0.367213039273554,0.8,0.209221571939679,1,8,2.05913425318289,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2100.54290253028,-1638.4363196166,-462.106582913678
86601,4.67535866042641,1.16162602236397,0.364067122150217,0.8,0.192422724332902,1,8,1.91443539294968,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2072.46082163266,-1623.58781153478,-448.873010097878
86701,4.65843641015497,1.02920618968495,0.325354128090146,0.8,0.182897960460204,1,8,1.9846549846898,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2080.55901256586,-1626.36000547193,-454.199007093937
86801,4.69461940257188,1.43505460827301,0.323314189540611,0.8,0.178321419494804,1,8,2.12126339832849,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2068.6170305306,-1648.30708437822,-420.309946152382
86901,4.72009561966814,1.23813290995568,0.374612703446807,0.8,0.185600863376354,1,8,1.99212295444834,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2086.41304232056,-1638.5794410758,-447.833601244759
87001,5.26271400399225,2.37976688212911,0.583303565423273,0.8,0.203331842122623,1,8,1.99485987004503,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2086.58573878332,-1639.84178045433,-446.74395832899
87101,4.90736619364034,1.75432762411597,0.609232504763696,0.8,0.192380418544274,1,8,2.0125056066478,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2084.41583627347,-1647.83461774459,-436.581218528882
87201,5.21406335621359,0.279456205054339,0.459176915777464,0.8,0.210419883746788,1,8,2.01342494721912,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2072.41527317633,-1637.85007709162,-434.565196084708
87301,4.92571710457917,0.43177912804011,0.391071295849702,0.8,0.208678252335385,1,8,2.02715949578934,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2055.83890098036,-1625.9624235874,-429.876477392959
87401,4.9546785027249,1.4812520120779,0.414803258285102,0.8,0.193732403207134,1,8,1.9948080197226,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2053.07183134779,-1640.19332565946,-412.87850568833
87501,5.18979698816167,1.62655395651584,0.414530212567664,0.8,0.18817648923674,1,8,2.02588266500118,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2035.10694451312,-1628.62321659799,-406.483727915134
87601,4.41923318496954,3.03400148205781,0.369957643386407,0.8,0.196992804454739,1,8,1.98284644543953,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2112.50793549495,-1651.9685177548,-460.539417740151
87701,4.87218138264618,0.617567401793703,0.444542967985466,0.8,0.195403795917129,1,8,1.96261666135787,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2036.52244353435,-1606.59492014148,-429.927523392866
87801,4.67623778274957,2.00376059496182,0.392172098828969,0.8,0.192592025987203,1,8,1.93547993581478,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2105.33290278606,-1625.04414622001,-480.288756566054
87901,5.09989831180712,0.876938856995233,0.401484354257224,0.8,0.206158714493459,1,8,1.93665250477966,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.00231574429,-1617.33159150583,-439.670724238461
88001,4.81727232779894,2.10407837671028,0.365074936595583,0.8,0.209103362389463,1,8,1.82338216869063,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2132.75385855561,-1645.69522668582,-487.058631869791
88101,4.94265813251736,2.34969329786604,0.414767502828869,0.8,0.214341278196948,1,8,1.94700057686533,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2104.46908139393,-1629.59004277537,-474.879038618555
88201,4.77707454767789,1.14532819935173,0.349686337753259,0.8,0.204046483866529,1,8,1.96268786363018,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2110.57508044128,-1614.87572767908,-495.699352762205
88301,4.70736590173003,1.33359715209752,0.332692049489649,0.8,0.195907520371674,1,8,1.99851027105025,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2091.50541586648,-1616.2764401656,-475.228975700876
88401,4.73176629201546,1.0441003506196,0.409820400049388,0.8,0.189561579339732,1,8,1.97518238149104,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2122.58029912354,-1628.64542471064,-493.934874412898
88501,4.90493538675177,1.5811605085148,0.350938968205194,0.8,0.219794532703502,1,8,1.8484741771761,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2099.2666830561,-1602.25002963271,-497.016653423388
88601,4.71277661220673,0.67439080277041,0.3476273542149,0.8,0.208626228502283,1,8,1.95432067228122,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2132.05195755108,-1628.77153615317,-503.280421397906
88701,4.72615192226511,2.67799222146814,0.361822639889559,0.8,0.199620633328306,1,8,2.01725154543306,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2066.13984947047,-1634.76605043662,-431.37379903385
88801,4.79100721755422,1.81342202332685,0.306671327705355,0.8,0.201072075456039,1,8,1.95864917065079,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2034.06995683441,-1601.20479859318,-432.865158241233
88901,4.9732815891464,0.626831160687774,0.451633741909605,0.8,0.204190020831047,1,8,2.07457643226841,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2092.74553257838,-1647.91929568815,-444.826236890227
89001,5.04633335001786,1.19809025636923,0.4580579498333,0.8,0.199770884965597,1,8,2.12277869150916,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2109.78766998011,-1658.20427294814,-451.583397031973
89101,5.2624528323675,0.701510338828224,0.37902579266427,0.8,0.207801348468494,1,8,1.94185509800152,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2082.04663978554,-1622.35242151306,-459.694218272483
89201,5.03166490247893,1.50679826095958,0.479065340728185,0.8,0.194282218467859,1,8,1.89348244096684,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2105.09019126925,-1625.97307170049,-479.117119568757
89301,5.0240642329961,2.13799750171736,0.45728287346059,0.8,0.195355008923565,1,8,2.06777505179299,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2078.14175250698,-1632.72875089702,-445.41300160996
89401,5.22810114496846,0.505871948540659,0.404751705995014,0.8,0.200330033842542,1,8,2.00988639598825,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2078.45412822329,-1614.24500836925,-464.20911985404
89501,5.2648639272182,1.21598643103962,0.423670390482288,0.8,0.207484379289015,1,8,1.96613141279712,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2049.71557386197,-1607.61639675207,-442.099177109897
89601,5.43183504230465,0.857496342782703,0.451470938315567,0.8,0.205431409000849,1,8,1.95831139456535,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2021.3182703831,-1624.65114606469,-396.667124318409
89701,4.99533606835319,0.788029148418958,0.463745461910272,0.8,0.205356188799624,1,8,2.03156633921024,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2083.18297772229,-1634.16870372663,-449.014273995662
89801,5.10066810291946,2.10240039053929,0.517025109067103,0.8,0.198133956071688,1,8,2.06895366273957,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2090.66463050559,-1622.32193660619,-468.342693899405
89901,4.75550512733347,1.15783657325077,0.369341941966382,0.8,0.207373961218831,1,8,2.09428174168594,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2113.46789331439,-1646.91535543065,-466.552537883741
90001,4.95023408139262,0.0988081708803955,0.449412722083687,0.8,0.190705246745074,1,8,1.91749048362013,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2114.72780447613,-1640.95591246164,-473.771892014496
90101,4.78372488681949,1.42257058321214,0.356072493857052,0.8,0.191720642591661,1,8,1.85024464659236,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.94090384169,-1611.38020227011,-484.560701571579
90201,5.28106656636286,0.00441855396998825,0.538904629859048,0.8,0.19054719974016,1,8,2.03937897200589,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2074.31094371302,-1640.1902223322,-434.12072138082
90301,4.85935298596645,1.56837225096548,0.45587483353102,0.8,0.190004558829814,1,8,1.96813873386782,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.20071611494,-1639.82226656092,-455.378449554025
90401,4.91636610983051,0.147166724221632,0.496506988510978,0.8,0.186587906099451,1,8,2.14789031083889,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2123.30367097274,-1651.87734312996,-471.426327842776
90501,4.80124189282461,0.973367613512101,0.408921380785701,0.8,0.189896106975651,1,8,1.92631132496786,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2125.99965224077,-1639.67443518712,-486.325217053645
90601,5.07467151071255,0.387791304843186,0.48074581353127,0.8,0.17861784004179,1,8,2.02686962554024,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2105.07976675177,-1647.66458180324,-457.415184948533
90701,5.40728964336928,0.00796144874348248,0.528473856611195,0.8,0.198653581437673,1,8,2.0547826267038,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2068.59715474982,-1639.80853737757,-428.788617372255
90801,4.77283806414502,0.232337812919921,0.408777567294386,0.8,0.193566130161556,1,8,2.05931016885525,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2097.03451284108,-1645.48664490437,-451.547867936718
90901,4.90122873718755,0.512065995635033,0.38138767898248,0.8,0.203391897247479,1,8,2.04462168862652,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2070.29592407935,-1640.52044583918,-429.775478240169
91001,4.65353240508852,1.59798924407951,0.36334467062053,0.8,0.204775446756392,1,8,1.98576829552476,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2069.2579864688,-1637.47982525462,-431.778161214174
91101,4.79949031860897,1.91917830309766,0.430561175753315,0.8,0.185530162790369,1,8,1.91753369525913,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2073.07514959915,-1640.66420902337,-432.410940575774
91201,5.05494228021237,0.0526281036684854,0.395960525234016,0.8,0.192825735482984,1,8,2.06383517456331,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2020.141549401,-1655.94429163115,-364.197257769847
91301,5.16711191593864,0.704707676065548,0.398225499486271,0.8,0.191001408577967,1,8,2.07355628318223,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2042.05847264094,-1655.06022549005,-386.998247150896
91401,4.60090235247316,1.90956593050666,0.352341368175725,0.8,0.204916970308983,1,8,1.97522170574505,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2075.0784450053,-1629.57230341201,-445.506141593288
91501,5.13431550436783,2.436385711811,0.479099107769021,0.8,0.195776283255195,1,8,1.98124177605126,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2089.29617591912,-1627.79728571934,-461.498890199776
91601,5.62751634698992,0.790290921240247,0.430668454576703,0.8,0.209264975414055,1,8,2.17736615551327,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.65320847144,-1644.37740577174,-413.275802699696
91701,5.58391662338665,1.04796603314893,0.428803703793922,0.8,0.223574089860486,1,8,2.06635812287547,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2059.60394296459,-1643.36368052074,-416.240262443849
91801,5.82388989551905,2.64489273840169,0.571176703146972,0.8,0.21347560426877,1,8,2.04955495202777,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2022.28354058251,-1649.08238133434,-373.201159248172
91901,6.18177606440843,1.02814474301167,0.431818025169836,0.8,0.206892591926082,1,8,2.08548167521496,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-1979.53519504682,-1634.87341468629,-344.661780360524
92001,5.73878321846263,0.330107124624395,0.423427254759688,0.8,0.205027082875471,1,8,2.11169532786777,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-1975.12654142307,-1651.67318507949,-323.453356343583
