sampno,mu,mu_short,tau,wane,sigma1,sigma2,MAX_TITRE,error,alpha,beta,kappa,t_change,boost_limit,gradient,titre_dependent,wane_type,mu_mean,mu_sd,rho_mean,rho_sd,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,rho,lnlike,likelihood,prior_prob
73501,5.05322034128697,0.419734320160715,0.354219054731086,0.8,0.208675798074973,1,8,1.93170933604098,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2120.65234536932,-1642.99965990783,-477.652685461498
73601,5.16197342987685,2.34457444074604,0.529902747993031,0.8,0.200787847484264,1,8,1.96977637364597,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2098.31203691064,-1629.39717523465,-468.914861675986
73701,5.25318492660411,2.11900858587367,0.643368065224044,0.8,0.189687872150363,1,8,1.99104025304784,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2079.95421575388,-1633.99979706303,-445.95441869085
73801,5.21523089561009,0.541624090554949,0.634638178442778,0.8,0.191712300279797,1,8,2.0045420859535,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2053.75485677509,-1663.36864438337,-390.386212391721
73901,5.08228270535829,0.356332640833868,0.533702558766611,0.8,0.18189246500854,1,8,1.96517878637857,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2052.19544777802,-1628.48210337713,-423.713344400885
74001,4.96197302011282,0.0196427599844959,0.413858394632242,0.8,0.195973213254965,1,8,1.89963573077429,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2032.65928239615,-1607.0799328542,-425.579349541959
74101,5.06817962289648,0.696385665437648,0.412392180314377,0.8,0.182530430256924,1,8,1.9602943472242,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2073.68310995972,-1618.70697613299,-454.976133826732
74201,5.67651798805416,0.461274562372492,0.465632612357498,0.8,0.224613999225111,1,8,1.90798705431275,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2079.51171482421,-1607.2521126316,-472.259602192602
74301,5.05314909479165,0.415750561961476,0.487047375660358,0.8,0.189339795318468,1,8,2.0995049869192,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2081.07662067692,-1642.27066911112,-438.805951565802
74401,5.5009998382513,0.320605383021517,0.61183788068386,0.8,0.189745451477531,1,8,2.05322224485333,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2044.15929514963,-1646.89085833155,-397.26843681808
74501,5.47285052663215,0.85644118711931,0.542572374825855,0.8,0.198907372651657,1,8,2.03485827163641,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2069.93006094213,-1627.57664762946,-442.353413312674
74601,5.17225758240611,0.769528158998011,0.456214641724181,0.8,0.200825387941291,1,8,2.04779226354396,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2068.72979763333,-1664.58240714932,-404.147390484003
74701,5.33462081035584,0.819091520809565,0.371993562936204,0.8,0.197611647657999,1,8,1.93856533109096,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2022.94783061611,-1607.27089422233,-415.676936393781
74801,5.08409387166875,0.764380725081777,0.415877142427284,0.8,0.208321468652194,1,8,1.99279648412288,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2069.40770930772,-1635.27578495486,-434.131924352859
74901,5.6018894323382,1.42352111025177,0.5959369451023,0.8,0.182254728964704,1,8,2.05221445562694,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.48498449102,-1630.03661794321,-427.448366547805
75001,5.70355119210075,0.569704840302856,0.58130776935745,0.8,0.203272509958978,1,8,2.01402456021303,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2097.58259664037,-1627.84637627662,-469.736220363749
75101,5.30972243997132,0.517075204038287,0.593133095247784,0.8,0.20766831884799,1,8,2.08552961637267,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2095.16564388538,-1644.87976637768,-450.285877507701
75201,5.04193050037825,2.40218518364366,0.526882187624537,0.8,0.181245330102528,1,8,1.89944984744027,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2071.71339784359,-1623.65607413135,-448.057323712238
75301,5.04648570479001,0.941415744534074,0.437957801068462,0.8,0.197314026339548,1,8,2.0054526373789,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2090.18294563825,-1636.88087871572,-453.302066922537
75401,5.23979058886366,2.8128717251614,0.526362498928565,0.8,0.194019870984973,1,8,1.8485981251401,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.93390958832,-1603.30481189434,-454.629097693984
75501,5.49772831491642,2.67458065776572,0.524008095552554,0.8,0.218208021717026,1,8,1.96080022380926,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2123.25844796592,-1632.23622677637,-491.022221189553
75601,4.62442559210141,1.70179869442153,0.33804920123389,0.8,0.200868008373448,1,8,2.0638864662279,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2102.01549788642,-1636.84592037928,-465.169577507139
75701,5.19749434644718,1.1982286592062,0.399089487353999,0.8,0.206106088220065,1,8,2.06163500920347,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2059.89400560021,-1641.60476758993,-418.289238010286
75801,5.20825176328852,0.0238832732287986,0.616477263869677,0.8,0.190368001971546,1,8,2.08097565514161,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2055.28926599424,-1661.18941021234,-394.099855781903
75901,5.30839184261394,0.732028924523833,0.539946244343763,0.8,0.193011259076627,1,8,1.86574766235209,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2076.78209642371,-1618.07301339734,-458.70908302637
76001,5.45167094430708,0.653111911348617,0.570310218086318,0.8,0.190939374305831,1,8,1.94583116249589,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2059.97361529269,-1613.09202782096,-446.88158747173
76101,5.06934920151414,1.51992745869293,0.48116749878876,0.8,0.196839129243979,1,8,2.01464020351898,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2101.46342297225,-1646.24069360806,-455.222729364195
76201,4.74869022851997,3.06644238346153,0.417383774775964,0.8,0.19367408581406,1,8,1.97818555086834,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2050.01495249155,-1625.17517303042,-424.839779461133
76301,5.07731600701573,0.751689285081334,0.487388861734072,0.8,0.188899165194461,1,8,2.0087157955189,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2055.91705912334,-1647.10826327217,-408.808795851177
76401,4.9989397431483,1.61696774674074,0.41554927716201,0.8,0.192043078955284,1,8,2.08405077590066,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2054.69510904763,-1629.19286024038,-425.502248807258
76501,4.98058558733962,0.889125094073346,0.44961682701772,0.8,0.204119230031497,1,8,1.98378002087939,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2085.99824952544,-1639.62042974673,-446.377819778718
76601,5.02736985284751,0.679545335117492,0.645067641084242,0.8,0.18380868743318,1,8,2.04315275381506,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2065.4772545336,-1654.2597747183,-411.217479815298
76701,5.88646023430929,0.686745920428655,0.533161832637058,0.8,0.209739270139552,1,8,1.96093402076673,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2044.09856978624,-1626.89641978446,-417.202150001773
76801,5.47546887784576,0.463817763607447,0.494705171767918,0.8,0.191900569381156,1,8,1.97619393689902,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2035.92747920682,-1633.29556493044,-402.631914276375
76901,5.91185582174772,0.511710934982291,0.613298623053745,0.8,0.212916486671298,1,8,1.96934441020688,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2062.22728398338,-1633.96821386426,-428.259070119119
77001,5.60294284327371,1.07202479571987,0.601674410343161,0.8,0.20320075245697,1,8,1.92614511488894,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2075.07921234392,-1630.83030547909,-444.248906864824
77101,5.93327536219468,0.84074556510579,0.606296394553313,0.8,0.215885561546529,1,8,2.06829826078258,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2083.92549748809,-1642.19506779078,-441.730429697301
77201,5.50349054613916,0.162187681881931,0.430358301890804,0.8,0.21836854736131,1,8,2.01676386798388,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2082.58953069616,-1629.64296377237,-452.946566923795
77301,5.52338253662355,0.526313758376678,0.503592924195326,0.8,0.206374219086564,1,8,2.02275714647675,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2044.95683485529,-1639.55933375926,-405.397501096025
77401,5.11678397845512,1.9164713003559,0.40637149669974,0.8,0.200436983403901,1,8,1.95571109908962,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2068.726552967,-1627.07135724721,-441.655195719787
77501,5.20445352931069,0.820171390483786,0.385258681169629,0.8,0.213777060103682,1,8,1.90828573427988,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2057.36402777475,-1640.22779324887,-417.136234525879
77601,5.57954683841156,0.311682983888187,0.5412768507469,0.8,0.188508039102678,1,8,2.11410661178687,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2073.32491208824,-1652.16756305514,-421.1573490331
77701,5.39673463756384,3.64438902577277,0.682750784584243,0.8,0.181738025078668,1,8,2.09349911522853,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2040.31472878545,-1645.37888071016,-394.935848075293
77801,5.4817549961628,2.77689305015494,0.506927091765015,0.8,0.202205336887523,1,8,1.99358813883802,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2055.4758789127,-1630.52276446085,-424.953114451852
77901,4.95148520664754,2.68167527421503,0.432518567290237,0.8,0.190647625084322,1,8,1.95943642411171,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2076.85918477694,-1621.69655095768,-455.162633819266
78001,5.04159706076425,3.07770132128398,0.519488171187468,0.8,0.190956610652744,1,8,2.02349526877356,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2091.17785765749,-1624.30535805096,-466.872499606527
78101,5.5155310069793,0.98419647613821,0.503789279827185,0.8,0.206381602330579,1,8,1.84888007325629,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2016.4511338568,-1615.7730815637,-400.67805229309
78201,5.77193080140051,0.724222483841177,0.598290926307068,0.8,0.205996317992477,1,8,1.94140178572539,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2006.36325796119,-1632.60798513269,-373.755272828498
78301,5.5522554802284,3.12184423300965,0.661700912132505,0.8,0.200829158458067,1,8,2.05152537841411,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2062.27684259136,-1668.46580404856,-393.8110385428
78401,5.45128614217364,0.892956437695364,0.487079367535334,0.8,0.207427708172674,1,8,1.96070214913122,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2015.9715768099,-1628.84466970702,-387.126907102884
78501,5.46505684541003,0.285656448708513,0.467898906153236,0.8,0.202008294241007,1,8,1.947745087362,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2061.52174936453,-1635.54573165472,-425.976017709807
78601,5.19178168648984,3.02743810500922,0.558898021260553,0.8,0.189210056532764,1,8,2.16515969437791,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2070.440710517,-1648.64344179515,-421.797268721849
78701,6.08552717322631,0.916255521733834,0.57621993563508,0.8,0.204508055421198,1,8,2.03208349090004,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2016.16922474085,-1639.95033247076,-376.218892270095
78801,5.22937789738163,1.25379296740302,0.426816442205888,0.8,0.20939044558922,1,8,1.96868892409261,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2063.278040953,-1637.74636538768,-425.531675565329
78901,5.47837637970627,1.13229311489778,0.331827322340821,0.8,0.207074341552544,1,8,2.07478054217671,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2034.57319502358,-1622.50945218081,-412.063742842762
79001,5.39356851178504,3.43877448007685,0.576314734134755,0.8,0.207947943461887,1,8,2.10242506129326,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2090.02336546447,-1651.1058765756,-438.917488888873
79101,5.1426390187499,1.49433766205621,0.51310918754734,0.8,0.202543528153358,1,8,1.99048758563603,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2065.34283339609,-1636.67143551255,-428.671397883534
79201,5.39289416991391,2.56946836343118,0.422180480978097,0.8,0.19328149767674,1,8,2.00342535371157,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2015.38384579928,-1635.53433806653,-379.849507732748
79301,5.08858024777813,1.41564977306594,0.351712087160594,0.8,0.197804892057116,1,8,1.90948185213983,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2009.04772197106,-1630.56850963597,-378.479212335096
79401,5.28017899344002,0.997566399324187,0.546653137624917,0.8,0.182643859482931,1,8,2.02945863328468,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2033.91789834589,-1651.44729626949,-382.470602076404
79501,5.26719193046669,0.579820007112947,0.606875748608522,0.8,0.177622693577505,1,8,1.89716320627933,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2049.09727670028,-1644.05946689036,-405.037809809921
79601,5.38060546661324,0.666941699271777,0.438911866251197,0.8,0.199346508484684,1,8,1.98797328335752,0.333333333333333,0.333333333333333,0.9,6,6,0.2,0,0,2,0.5,0,1,0,0,0.373546189257668,0,0,0,1.18364332422208,0,0,0.164371387589953,0,0,2.59528080213779,0,0,-0.737773271856037,0,0,0,0.62066692128566,0,0,2.13199575188187,0,0,0.975564990118009,-2071.36141264946,-1645.79692793579,-425.564484713668
